登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
114法登他000001,2,2,陳鴻璋,301,1140102,1140102,1140103,11冊33頁,,,金貴羅,社團法人金門縣基督教宣教及文化協會,1091218,金門縣金湖鎮山外18之1號,"一、推廣基督教真意。
二、宣揚耶穌基督福音事工，服務對象包含兒童、青少年、青年、婦女、老人等。
三、培訓宣教同工及有意從事宣教工作之儲備同工。
四、邀請或差派宣教士至世界各地宣教並建立基督教教會。
五、辦理國內外基督教文化、教育、社會福利服務、社區公益事業、環境保護等議題之教育訓練及活動。
六、其他與推展基督教文化、人文關懷、社會公義宣導及服務等相關事宜。",一、入會費。二、常年會費。三、事業費。四、會員捐款。五、委託收益。六、基金及其孳息。七、其他收入。,金門縣政府109年11月24日府社行字第1090103269號,永久,0.00,1,1140102,,1140109,,,,,,
114法登他000002,2,2,陳鴻璋,73,1140121,1140121,1140122,7冊27頁,2,7,陳德泉,社團法人金門縣金沙鎮洋山陳氏宗親會,0910916,金門縣金沙鎮洋山63號(洋山陳氏家廟內),以發揚固有宗親關係與倫理精神，提倡敦親睦鄰，互助互愛、患難相扶，促進宗親團結，增進宗親福利，進而培養民族意識與國家觀念為宗旨,入會費新台幣壹仟元、常年會費、公有產業利得收入、會員捐款、其他收入,福建省金門縣政府、90.06.06.(90)府社字第9020661號函,永久,107552.00,1,1140121,,1140203,,,,,,
114法登他000003,2,2,陳鴻璋,221,1140121,1140121,1140122,5冊62頁,2,6,陳澤林,社團法人金門縣生命線協會,1040115,金門縣金寧鄉環島西路二段89號2樓,本會以愛社會、愛同胞之心、對社會中絕望而企圖自殺的人，施以救援;對失望而志氣消沈的人，給予勇氣，並以有效的行動，協助心靈創傷的人，重獲新生，重燃生命之火為宗旨。,"1.會員入會費。 2.會員常年會費。 3.自由捐獻。 4.籌募收入。 5.會務活動收入。 6.其他收入。",金門縣政府103年12月2日府社行字第1030098622號函。,永久,100000.00,1,1140121,,1140203,,,,,,
114法登他000004,2,2,陳鴻璋,202,1140220,1140220,1140221,2冊32頁,2,4,吳金水,社團法人金門縣吳厝吳氏宗親會,1020222,金門縣金城鎮吳厝17號,本會以闡揚祖德、敦睦宗誼、發揚倫理道統、強化團結和諧、增進宗親福址、互濟互助互愛、激發同根一命、愛族愛鄉情操;砥礪忠孝節義氣節為宗旨。,一、入會費。二、常年會費。三、事業費。四、會員捐款。五、委託收益。六、基金及其孳息。七、其他收入。,金門縣政府102年2月6日府社行字第1020008517號,永久,32910418.00,1,1140220,,1140303,,"一、第3屆理、監事任滿改選第4屆理、監事。二、理、監事印鑑變更。三、代表法人理事長吳金水。四、財產總額變更為新臺幣32,910,418元整",,,,
114法登他000005,2,2,陳鴻璋,122,1140220,1140220,1140221,8冊13頁,2,5,楊家聲,社團法人金門縣金寧鄉湖峰楊氏三房五柱宗親會,0971020,金門縣金寧鄉湖埔村湖下90號,倡導敦親睦族、增進宗親情誼、發揚倫理道德、砥礪忠孝節義、獎勵本族子弟為宗旨。,會員會費收入、本會之財產孳息及事業收入、各界捐贈收入、其他。,金門縣政府97年5月12日府社行字第0970024847號函。,永久,9002547.00,1,1140220,,1140303,,,,,,
114法登他000006,3,2,陳鴻璋,288,1140303,1140317,1140317,11冊21頁,2,2,朱紀瑋,龍黨,1090416,金門縣金湖鎮士校路1483號,追求每個人參與政治選舉自主決定的權利,黨費、依法收受政治獻金、政黨補助費、其他收入,內政部中華民國106年7月14日台內民字第1060048711號函,永久,0.00,1,1140317,,,,,,,,
114法登他000007,2,2,陳鴻璋,162,1140316,1140317,1140317,1冊6頁,2,5,周發利,社團法人金門縣安岐周氏宗親會,0970319,金門縣金寧鄉安美村安岐7號,以敦睦宗誼秉互助之精神謀宗族之團結，以促進社會福利，維護國家民族利益為宗旨,入會費，常年會費，事業費，會員捐款，委託收益，基金及其孳息，其他收入,金門縣政府，96.11.29.府社行字第0960045095號函,永久,2006750.00,1,1140317,,1140324,,,,,,
114法登他000008,2,2,陳鴻璋,303,1140316,1140317,1140317,10冊21頁,2,7,許玉昭,社團法人金門縣紅十字會,1100218,金門縣金城鎮賢城路3號(莒光山莊南棟2樓),1.關於金門縣政府委託業務及就業服務業務等事項。2.協助政府長期照顧服務相關業務。3.關於金門縣災變之救護與賑災事項。4.中華民國紅十字會交辦事項。5.合於本會宗旨之事業及其他事項。,1.捐款收入。2.入會費。3.常年會費。4.政府補助。5.孳息收入。6.其他收入。,金門縣政府109年12月24日府社行字第1090112395號(原立案字號：(89)府社行字第8928606；換發證字號：府社行字10200004214),永久,6791588.00,1,1140317,,,,,,,,
114法登他000009,1,2,陳鴻璋,97,1140317,1140317,1140317,3冊12頁,2,7,張火良,財團法人金門大佛園區開發基金會,0950622,金門縣金城鎮中興路205巷5號,本法人本於發揮宗教仁愛之精神，以興辦社會教化、公益慈善事業及促進地區宗教事業之發展為宗旨,由陳國勛、李台山、王振利、王水衷、張邦育、洪成發、林成炎、張火良、楊水應、李炷烽等10人捐助。,金門縣政府、95.6.12.府民治字第0950028097號函,永久,9500000.00,1,1140317,,,,,,,,
114法登他000010,2,2,陳鴻璋,100,1140421,1140421,1140421,3冊61頁,2,16,黃奕木,社團法人金門縣黃氏宗親會,0951120,金門縣金沙鎮汶沙里五福街23號4樓,以敦睦黃氏宗親，崇揚祖德，增進情誼，促成互助合作，提供服務，推展族親公益與慈善事業為宗旨,入會費、常年會費、公有產業利得收入、會員捐款、其他收入,金門縣政府、(60)造民字5807號,永久,4095200.00,1,1140421,,,,,,,,
