登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
102法登他000001,1,2,曾秀貞,324,1020107,1020223,1020301,12冊35頁,2,4,葉松海,財團法人嘉義縣私立開元殿福松老人養護中心,0930426,嘉義縣溪口鄉柴林村六五之二號,依老人福利及相關法規，以對老人提供服務與福利為宗旨。,(如章程之捐助方法),"嘉義縣政府 九十三年三月三十日 府社福字第0930043488號",永久,27255620.00,1,1020223,,1020324,,,,,,
102法登他000002,1,2,曾秀貞,62,1020107,1020121,1010121,3冊39頁,1,12,陳美惠,財團法人崇仁醫護管理專科學校,0620524,嘉義市盧厝里紅毛埤4鄰217號,創設學校，發展教育培養護理助產專業人才。,財團法人台灣省嘉義市天主教會嘉義教區中華聖母會捐助,臺灣省政府教育廳中華民國62年5月11日(62)(5)(11)教三字第34002號許可書,永久,1530311133.00,1,1020121,1020605,1020131,,,,,,
102法登他000003,1,2,曾秀貞,36,1020107,1020121,1020124,2冊6頁,1,12,胡宗鑫,吳鳳學校財團法人,0540814,嘉義縣民雄鄉建國路2段117號,以創辦吳鳳科技大學，並謀其健全發展。,由創辦人彭文鴻捐資,教育部民國五十四年七月廿四日五四專字第一一三七九號令核准,永久,3501836225.00,1,1020121,,1020208,,,,,,
102法登他000004,1,2,曾秀貞,162,1020111,1020121,1020124,7冊37頁,2,7,陳鏡亮,財團法人嘉義市私立陳李月女慈善基金會,0831128,嘉義市忠孝路515號6樓之1,一、急難救助。二、低收入補助。三、醫療補助。四、接受主管機關指導辦理事項。五、其他有關慈善事業事項。,陳鏡潭等捐助,嘉義市政府八十三年十一月二五日八三府社福字第七四０二九號,永久,11000000.00,1,1020121,,1020205,,,,,,
102法登他000005,1,2,曾秀貞,64,1020114,1020123,1010124,3冊43頁,1,14,程修民,財團法人大同技術學院,0620531,嘉義市彌陀路253號,以創辦大同技術學院，並謀其發展。,由創辦人朱榮貴、程傑慷等十七人捐贈,教育部中華民國61年7月25日台(61)專字第17204號令,永久,1199917901.00,1,1020123,1020605,1020201,,,,,,
102法登他000006,1,2,曾秀貞,123,1020114,1020121,1010124,5冊24頁,2,10,李宗亮,財團法人幼獅童軍教育事務基金會,0790110,嘉義市幼獅路29號,為推廣童軍活動，發揚童軍精神，培養健全公民,捐助,嘉義市政府七十八年十二月十八日府教社字第六八三０七號,永久,1000000.00,1,1010121,,1020131,,,,,,
102法登他000008,1,2,曾秀貞,74,1020123,1020125,1020129,4冊5頁,1,14,羅林幸子,財團法人嘉義市私立興華高級中學,0631118,嘉義市林森東路239號,"１、舉辦私立興華高級中學暨附設補習學校並謀其發展。                  ２、其他有關教育事業。",捐助。,臺灣省教育廳　六十年五月二十七日教二字第０七四０二號,無限期,559001170.00,1,1020125,,1020205,,,,,,
102法登他000009,1,2,曾秀貞,63,1020123,1020125,1020125,3冊41頁,1,13,朱中逵,財團法人臺灣省嘉義市私立大同高級商業職業學校,0620531,嘉義市彌陀路255號,以創辦私立大同高級商業職業學校，並謀其發展。,詳捐助章程,台灣省政府教育廳　中華民國六十一年九月二七日,永久無限期,86833666.00,1,1020125,,1020207,,,,,,
102法登他000010,1,2,曾秀貞,79,1020123,1020125,1020129,4冊10頁,1,11,黃雲駒,財團法人臺灣省嘉義市私立東吳高級工業家事職業學校,0640521,嘉義市宣信街252號,發展地方教育培養國家適用人材。,彭文鴻捐助,"台灣省政府教育廳 中華民國六十四年五月二十日",無限期,609141741.00,1,1020125,,1020205,,,,,,
102法登他000012,1,2,曾秀貞,59,1020130,1020218,1020221,3冊33頁,2,10,何憲誠,財團法人台灣省嘉義縣何大宗(又名何堂記)會,0610816,嘉義縣民雄鄉平和村双援16號,維護社會善良風俗，辦理社會慈善資助文化為宗旨。,由創設會員及私人等捐助,"嘉義縣政府  民國六十一年六月十二日  嘉府達民行字０四二九０二號",無限期,176859251.00,1,1020218,,1020305,,,,,,
102法登他000013,1,2,曾秀貞,47,1020131,1020226,1020301,3冊5頁,2,17,何人助,財團法人台灣省嘉義縣私立協同高級中學,0570401,嘉義縣民雄鄉建國路二段三一號,"一、創辦私立協同高級中學並謀其發展為目的。 二、為遵照政府教育法令推行全民教育為目的。",基督教路德會美國米蘇里總會暨中華福音道路德會出資捐助。,臺灣省政府教育廳　民國五六年六月二十六日,無限期,385406055.00,1,1020227,,1020305,,,,,,
102法登他000015,1,2,曾秀貞,58,1020206,1020223,1020301,3冊31頁,2,13,黃薰毅,財團法人臺灣省嘉義縣私立萬能高級工商職業學校,0610511,嘉義縣水上鄉萬能路一號,以創辦私立萬能高級工商職業學校並謀發展為目的。,以董事會捐集所得捐助,"台灣省政府教育廳  民國六十一年四月二六日教三字第三四六五八號",無限期,546498429.00,1,1020223,1020605,1020319,,新任董事、監察人印鑑。,,,,
102法登他000016,1,2,曾秀貞,91,1020206,1020223,1020301,4冊22頁,2,11,陳明秋,財團法人臺灣省嘉義縣新港鄉中洋村北極玄天宮,0651019,嘉義縣新港鄉中洋村4鄰中洋子100號,宣揚宗教教義及辦理公益慈善事業為目的,由玄天宮之信徒自由捐助,嘉義縣政府民國六十五年九月十八日,永久無限期,134160.00,1,1020223,,1020424,,,,,,
102法登他000018,1,2,曾秀貞,277,1020226,1020306,1020308,11冊1頁,2,5,張夜明,財團法人中寮安溪城隍文化藝術基金會,0900509,嘉義縣鹿草鄉重寮村96號,推動宗教文化建設，提昇民眾生活文化水準。,中寮城隍廟等捐助,九十府文推字第０四五二三九號,永久,2175830.00,1,1020306,,1020319,,,,,,
102法登他000019,1,2,曾秀貞,265,1020226,1020306,1020308,10冊35頁,1,4,陳璽安,財團法人稻江科技暨管理學院,0890327,嘉義縣朴子市大葛里學府路2段51號,"一、響應政府鼓勵私人捐資興學之既定政策而興辦稻江科技暨管理學院。二、加強產業諮詢服務及建教合作。三、提供地區民眾進修高等教育機會，實現高等教育全民化及終身學習理想。四、造福地區學子就近享受教育資源。五、  充實高等教育資源均衡教育發展。六、培育地區科技及產業管理人才。",由創辦人陳璽安等人捐助,教育部、中華民國八十九年一月十四日、台(八九)高(三)字第八九００五七一五號,永久,1265692640.00,1,1020306,,1020319,,,,,,
102法登他000020,1,2,曾秀貞,93,1020227,1020306,1020308,4冊24頁,2,10,羅文顯,財團法人臺灣省嘉義市湖內里水得寺觀音佛祖廟,0660611,嘉義市湖子內民生南路九三八巷七號,弘揚聖道，啟發我國倫理道德，以淨化人心向善，而造福社會人群，並協助政府辦理慈善事業為宗旨,羅水吉等捐助,台灣省嘉義縣政府，中華民國六十六年二月廿二日府民行字第八九八二號,無限期,8346483.00,1,1020306,,1020314,,,,,,
102法登他000021,2,2,曾秀貞,192,1020301,1020502,1020502,8冊13頁,2,8,劉郭純,社團法人嘉義縣智障者家長協會,0851216,嘉義縣民雄鄉東榮村文化路42-2號,結合嘉義縣智障者家庭及關心智障者之人士，共同爭取智障者有尊嚴的生存權，促進智障者的福利。,嘉義縣智障者家長協會及社會善心人士捐助。,嘉義縣政府81年10月28日八十一府社行字第102825號函,無限期,387787.00,1,1020502,1020605,1020515,,,,,,
102法登他000023,1,2,曾秀貞,114,1020307,1020708,1020709,5冊15頁,2,2,許允雄,財團法人嘉義高工校友教育事務基金會,0761104,嘉義市彌陀路174號,為鼓勵省立嘉義高級工業職業學校品學兼優、技能傑出、才藝優異，且認真學習之學生，期為國家培育人才。,畢業校友樂捐。,台灣省政府教育廳、中華民國七十六年八月三日七六教五字第六五三九號,永久,20000000.00,1,1020708,1020822,1020724,,主事務所地址變更、財產總額變更、法人名稱變更、董監事任期屆滿改選、變更組織章程第五條至第十二條、十五條依本院101年度司法字第5號准予變更確定。,,,,
102法登他000024,1,2,曾秀貞,221,1020307,1020327,1020408,9冊11頁,2,3,翁順福,財團法人青少年友愛教育事務基金會,0870615,嘉義市民權路52之2號7樓,以辦理公益文教為宗旨,由董事會捐助等,"台灣省嘉義市政府 八十七年五月二十七日",永久,2023000.00,1,1020327,,1020419,,,,,,
102法登他000025,1,2,曾秀貞,302,1020318,1020321,1020326,11冊51頁,2,4,李振榮,財團法人嘉義縣私立一心教養院,0920113,嘉義縣鹿草鄉鹿東村一鄰一之五號,辦理社會福利慈善事業為宗旨,"一、營運收益 二、基金收益 三、政府獎(補)助 四、各界捐助 五、其他收入","嘉義縣政府九十一年十二月二十四日 九一府社救字０一五二六四六號",永久,15643200.00,1,1020321,,1020330,,,,,,
102法登他000026,1,2,曾秀貞,130,1020318,1020325,1020326,6冊4頁,1,7,星　雲,財團法人南華大學,0791011,嘉義縣大林鎮中坑里南華路一段55號,遵照國家教育政策暨現行教育法令之規定，辦理南華大學，並謀其健全發展。　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,由李哲朗等十五人捐助,教育部78.12.19台78高字第62820號、88.10.08台88高三字第88116115號,永久,3985575641.00,1,1020325,,1020330,,,,,,
102法登他000029,1,2,曾秀貞,131,1020327,1020408,1020415,6冊5頁,2,12,簡鴻文,財團法人中正大學學術基金會,0791207,嘉義縣民雄鄉三興村大學路1段168號,發展學術、培養優秀人才、奬助傑出教師、及奬勵優秀學生,捐助,教育部七十九年十一月廿七日台(79)社字第五八六四九號,永久,17059598.00,1,1020408,,1020424,,董事任期屆滿改選。新任董事馮展華、洪新原、蔡清田。變更董事江義雄印鑑。,,,,
102法登他000030,1,2,曾秀貞,454,1020401,1020415,1020424,17冊1頁,2,9,馬海霞,財團法人陽光社會福利基金會,1001031,台北市中山區南京東路三段91號3樓,以辦理灼燙傷及顏面損傷者之社會福利為目的。,由李娟、孫妙雪、陳俊良等捐助,台北市政府教育局71年9月23日北市教四字第44694號函,永久,162276000.00,1,1020415,,1020515,,董監事任期屆滿改選,,,,
