登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
102法登他000001,1,2,游惠美,238,1020102,1020102,1020103,9冊9頁,1,15,孫柔遠,財團法人新北市私立徐匯高級中學,0540909,新北市蘆洲區中山一路1號,為發揚天主教耶穌會教育理念。,由財團法人天主教耶穌會捐助,台灣省政府教育廳五十二年八月七日教二字第０三０四六號令,永久,626802099.00,1,1020102,,,,修改章程第32條條文。,,,,
102法登他000002,1,2,游惠美,196,1020102,1020102,1020103,7冊45頁,1,15,黃麗芳,醒吾學校財團法人,0540920,新北市林口區粉寮路1段101號,為供應醒吾學校財團法人醒吾科技大學所需之一切設備及經費,由顧懷祖捐助,教育部五十四年十月二十一日台54高字第一六三七五號,永久,2015892397.00,1,1020102,,,,法人圖記變更。,,,,
102法登他000003,1,2,游惠美,70,1020102,1020102,1020103,3冊33頁,2,5,周劉淑琴,財團法人周榮富促進新莊文化發展基金會,0810428,新北市新莊區新興街98巷9號5樓,以促進推展新莊地區文化教育及各項文化活動為目標,由周榮富捐助,台北縣政府八十一年四月二十三日北府教三字第一二七四七七號函,永久,2000000.00,1,1020102,,,,董事印鑑。,,,,
102法登他000004,1,2,游惠美,564,1020102,1020102,1020103,20冊3頁,2,5,周劉淑琴,財團法人周榮富獎學金基金會,0650811,新北市新莊區中和街193號,以舉辦獎助優秀清寒子弟及協助政府推行中華文化，培育人才之教育事業為宗旨。,由周榮富先生捐助,臺北縣政府六十四年九月八日北府教一字第一九四二五八號函,永久,16627190.00,1,1020102,,,,"董事印鑑式。
修改章程第6條條文。",,,,
102法登他000005,1,2,游惠美,213,1020107,1020107,1020108,8冊19頁,1,12,丘寧世,財團法人新北市私立竹林國民小學,0620615,新北市中和區華新街143巷12號,為創辦新北市私立竹林國民小學並謀其發展。,由中外熱心教育人士等捐助,台北縣政府六十二年五月二十九日北府教二字第五二八六七號函,永久,63841247.00,1,1020107,,,,,,,,
102法登他000006,1,2,游惠美,112,1020110,1020110,1020111,4冊57頁,1,6,林新欽,財團法人板橋高中文教基金會,0820602,新北市板橋區文化路1段25號,以協助板橋高中改善環境，發展校務，獎勵教職員工研究進修及服務，促進學生敦品勵學為目的。,由范秀美等捐助,台北縣政府八十二年四月二十三日北府教三字第一三二七九三號函,永久,3500000.00,1,1020110,,,,新任董事長林新欽印鑑式。,,,,
102法登他000007,1,2,游惠美,116,1020110,1020110,1020111,5冊5頁,1,15,楊定一,財團法人明志科技大學,0550601,新北市泰山區貴子里工專路84號,創辦明志科技大學，並謀其發展。,台灣塑膠股份有限公司捐助,教育部五十三年七月六日台53高字第八八五二號令,永久,19088400765.00,1,1020110,,,,,,,,
102法登他000008,2,2,游惠美,861,1020111,1020111,1020114,29冊30頁,2,9,洪善群,社團法人中華基督教福音協進會,0960621,新北市永和區保生路1號20樓,以推行各種福音事工，促進教會質與量之增長為宗旨。,入會費、常年會費、事業費、會員捐款、委託收益、基金及其孳息、其他收入。,內政部中華民國79年7月28日台（79）內社字第812231號函,永久,10000.00,1,1020111,,,,理監事印鑑式。,,,,
102法登他000009,1,2,游惠美,54,1020111,1020111,1020114,3冊1頁,1,5,馬長生,財團法人新北市遠東福音會,0790904,新北市永和區永元路18巷1號2樓,藉廣播及各式媒體，傳揚基督救世福音，並辦理社會公益慈善教育事業。,"由沈  正先生捐助",台北縣政府七十九年八月二十二日七九北府民二字第二三九三四七號函,永久,739540.00,1,1020111,,,,"修改章程第1條、第2條條文。
法人圖記變更。",,,,
102法登他000010,1,2,游惠美,111,1020111,1020111,1020114,4冊55頁,1,13,李振蓬,財團法人黎明技術學院,0580818,新北市泰山區黎明里橫窠雅2之2號,為培植工業專門人才，響應政府獎勵私人興學，並為供應黎明技術學院所需之一切設備及經費。,由許添地等人捐助,教育部五十八年六月十二日58專字第一一三九二號函,永久,1406389550.00,1,1020111,,,,,,,,
