登記案號,序號,分事務所地址,網站連結
102法登他000023,1,"彰化伯特利教會  設彰化縣彰化市介壽新村103號",https://aomp109.judicial.gov.tw/judbp/whd6k/q/Q_yUko8tT8PzlvArND2dzDsJOIUFmMdqgMNvXuQuPWs4WOC5_xqFr9PctA==
102法登他000023,2,"彰化蒙恩堂      設彰化縣彰化市中山路2段382巷17號",https://aomp109.judicial.gov.tw/judbp/whd6k/q/tDrubGkpgmeYy1Y6smqcANWZfl0fBha-RYVHpCijoauTfqyLo4BgR6KE7Q==
102法登他000023,3,"新竹蒙恩堂      設新竹市西門街295號",https://aomp109.judicial.gov.tw/judbp/whd6k/q/uSc2Xf1ZRVnY2-0RjYdUxG-I7ZCOEXUwhhYwuemRqQWzXboKxoeUI6wjNg==
102法登他000023,4,"新竹福音堂      設新竹市延平路1段501號",https://aomp109.judicial.gov.tw/judbp/whd6k/q/lIOrNlgZUjy3Yz2qFBzIbgg4UapqBnwnCcn1rXP1ANWe0bd2ev-rvRgpeg==
102法登他000023,5,財團法人基督教中華協力會附設新竹市私立伯大尼老人養護中心　設新竹市延平路1段491號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/L6rcmTiFGo78ls3hG2hwy6QIA8d5n1ecSq_q-DcVRTnk2pbIhsFQQwHMMA==
102法登他000023,6,"大溪福音堂     設桃園縣大溪鎮三元二街115巷38號",https://aomp109.judicial.gov.tw/judbp/whd6k/q/dbzIl9cP4xYv2dxT3HdDvm71tuVR5b7GFMhGtqQQDZCt7MNUzZSU78QBuQ==
102法登他000034,1,彰化縣彰化市中華路176號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/UEHhzfiZ1WPV2yxCjThDE5Cxyr_X9I63X7lgdsRskvUn4s4Yabq3F1FAMJI=
102法登他000034,2,彰化縣二林鎮大成路1段558號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8lstf0pStrpCiD_bc99WrjawizTge6d6B4To-iTc_2A3P8FHx-S76RoxIXc=
102法登他000034,3,彰化縣鹿港鎮中正路480號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ICHJ_5L3SZN59xf3oAW_FvLC8edIVP0tV9sUNzdoFqGysvvYhveWD2OTtnA=
102法登他000034,4,彰化縣鹿港鎮鹿東路2段888號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ch9ijBbf6gKtXrYFCet7xfV0qU4Fs61EjzBIfeUpYlXb56Utlb3dhBhgdEw=
102法登他000034,5,雲林縣西螺鎮市場南路375號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/O5ZKcV0TiLfte7dOX33gShJlb5jMgNvMennDjFleiyxiGUtiMTQjDI2In2I=
102法登他000057,1,台北市羅斯福路1段119巷14之1號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/0mnmj-wdF9MT-aNoyg7iNjbQXweLsrxt_MgYrtoYovuPRS9yXrApPPkWzg==
102法登他000075,1,彰化縣彰化市中華路176號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/s3zgyt2m3bUsK1l2VNcBeQuSe_X8q5KUFVDNenH0CxlTeT8mElnkJRuIQVw=
102法登他000075,2,彰化縣二林鎮大成路1段558號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/K_Qbs3b91vI2_6ow1DRIhDGS4xIrxbWC4dgkabWM4crUrUztpiZbVf_Ir58=
102法登他000075,3,彰化縣鹿港鎮中正路480號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/HBHpYW3ufPMlSmxIR5D4rsHSIs89XzPH-xCh1HSiS1qADH_nwoeVtDJr1cQ=
102法登他000075,4,彰化縣鹿港鎮鹿東路2段888號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2uXvJvOQYQ2twjg5y7LR53z0zM18xpeAaJQjAQc7aKk7n67kETkgOB0qLyE=
102法登他000075,5,雲林縣西螺鎮市場南路375號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zIhSCHb3Tfe7_knMIePOsF42yzI3hMH85-vqjtcpvXVANvoqsyopSrCg0j4=
102法登他000075,6,彰化縣二林鎮南光里安和街40巷28號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/X5HMyR-EiotW7VOsz3goMq0TJzGLrEtDtAIww9Ul3X5L8Xock9xB3MlmIys=
102法登他000075,7,彰化縣彰化市建寶里建寶街20號5至7樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2yXJtXh7q5ApSnNGVZKGsn9ijHJ-4iAxCxGQsxcrs24rxIeuw6pYSGr1N78=
102法登他000081,1,彰化縣芳苑鄉漢寶村漢溪路201巷52號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OLDr-YmfkSWVScB_80QrBM5tx8vrPMAbK6kqC-7SMHnSXHsgg8Op6y9537U=
102法登他000104,1,彰化縣彰化市陽明里慈生街72號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/lgonJUoRFw5jMb-sQUZcC-ITg-u0y-pj9qM6Z5f0pI1hGFOI1OFm74K7Fw==
102法登他000110,1,台北市中山區長春路137巷10號3樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xiVwIjs4PVMUEt3D8YfVBXF20Y9cfRpLXW7DXnGF-l9bI7kPESJjmjbKhQ==
102法登他000112,1,"彰化伯特利教會  設彰化縣彰化市介壽新村103號",https://aomp109.judicial.gov.tw/judbp/whd6k/q/HFliXn_nm4GduLtI3kqm2sQLDhIzabX0YU27s4WH6jk867ov-eDegasEJg==
102法登他000112,2,"彰化蒙恩堂      設彰化縣彰化市中山路2段382巷17號",https://aomp109.judicial.gov.tw/judbp/whd6k/q/qV1vUzaRHNCLGhW1knObfhbFL8r8bgZ06PasJ_nIVuQGp5cnMh6_jcQNiA==
102法登他000112,3,"新竹蒙恩堂      設新竹市西門街295號",https://aomp109.judicial.gov.tw/judbp/whd6k/q/ek9kK2CPEOkFiv1jElHfLkIpcuJPdLV6OCvBmseADAadXvgzS1spwxdtzQ==
102法登他000112,4,"新竹福音堂      設新竹市延平路1段501號",https://aomp109.judicial.gov.tw/judbp/whd6k/q/QKCO9-QRvW8g4FdSG8a20p8lWfHAbW5KRS_-EUjikWKPMLHoNuG4YRJxkQ==
102法登他000112,5,財團法人基督教中華協力會附設新竹市私立伯大尼老人養護中心　設新竹市延平路1段491號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/oXqaZCEnSqXdraxPcVH_hs8tNTQDpVBmUPYwSxSf1WK0L1bm9jnx5sGMoQ==
102法登他000112,6,"大溪福音堂     設桃園縣大溪鎮三元二街115巷38號",https://aomp109.judicial.gov.tw/judbp/whd6k/q/TXlTM727VQcTM5l6Fa4FWbi5pTHfo5qL4X048ugSeXBpBsnwiiC1zED75Q==
102法登他000116,1,彰化縣鹿港鎮鹿工路6之1號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OaLlo0FzRtix3TCexeKiQBvs8aIjYctVyOi_CFRa9fy7e2M0RmmqhGWnCQ==
