登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
109法登他000001,1,2,林妙妙,35,1090102,1090102,1090103,2冊35頁,2,10,林茂安,財團法人基督教蘭恩文教基金會,0800418,台東縣蘭嶼鄉紅頭村漁人一四七號,"為推廣蘭嶼學前教育,衛生保健教育,發揚雅美文化,輔導蘭嶼兒童,青少年身心健全的發展。",由謝膺毅等人捐贈現金新台幣貳佰萬元,"台東縣政府教育局   民國八十年三月二十日",無限期,2000000.00,1,1090102,1090223,,,,,,,
109法登他000002,1,2,林妙妙,242,1090108,1090108,1090115,8冊171頁,2,3,張哈拿,財團法人全球基督徒禱告院,1021126,臺東縣達仁鄉台坂村9鄰啦里吧62號,依據法令辦理下列目的事項：一、以基督徒聖經之原則，得不定期舉辦聯合性聚會，以宣揚基督教義；二、辦理宗教教育事工；三、興辦社會公益事業。,由張哈拿、彭秀慧、呂志誠等三人捐助。,台東縣政府102年11月5日府民禮字第1020210754號函,永久,5000000.00,1,1090108,1090223,,,,,,,
109法登他000003,1,2,林妙妙,6,1090109,1090109,1090109,1冊16頁,2,,董事長黃兆明,財團法人臺灣省臺東縣私立公東高級工業職業學校,0741211,臺東縣臺東市中興路1段560號,為發揮敬天愛人及落實全人教育之目的，培育有理想、有智能及有道德之人才為宗旨，設立財團法人台灣省台東縣私立公東高級工業職業學校。,天主教會花蓮教區財團、台東天主教會捐助。,台東縣政府。51年10月24日。,永久,418407787.00,1,1090109,1090223,,,,,,,
109法登他000004,1,2,林妙妙,130,1090120,1090120,1090121,7冊225頁,1,6,呂信雄,財團法人一粒麥子社會福利慈善事業基金會,0911119,臺東縣臺東市寧波街195號,本會以宏揚基督耶穌救人博愛精神，辦理社會福利慈善事業為目的。,由財團法人一粒麥子社會福利慈善基金會捐助。,內政部；民國97年04月23日（內授中社字第0970700583號函准予改隸；原臺東縣政府府社福字第0910113201號函核准）,永久,136745879.00,1,1090120,1090223,,,,,,,
109法登他000005,1,2,林妙妙,48,1090121,1090121,1090121,3冊48頁,2,9,陳銘風,財團法人台東縣新生國民小學文教基金會,0840914,臺東縣新生國民小學內即臺東縣臺東市更生路474巷45號,"獎勵優秀教職員工、學生,獎助清寒學生,學生急難救助,優秀社團,公益活動之贊助。","家長委員,地方熱心教育人士,家長顧問捐贈。","臺東縣政府。 84年月12日.",永久。,3800000.00,1,1090121,1090223,,,,,,,
109法登他000006,2,2,林妙妙,247,1090204,1090204,1090205,9冊7頁,2,3,蘇資傑,社團法人臺東縣社會工作師公會,1030213,臺東縣臺東市仁六街2之1號,協助政府推展社會福利政策，建立社會工作專業服務體系，確保受服務對象之權益，維護會員權益及謀求會員福利為宗旨。,1.會員入會費、2.會員常年會費、3.捐助、4.委託收益、5.專案計畫收入、6.基金及其孳息、7.其他收入,臺東縣政府；103年1月13日（府民自字第1030007968號函）,永久,0.00,1,1090204,1090315,,,,,,,
109法登他000007,1,2,林妙妙,186,1090207,1090207,1090210,8冊103頁,2,4,嚴長壽,財團法人公益平台文化基金會,0981228,臺東縣臺東市中興路2段366巷36號,本會以整合社會資源、建立公益平台、促進文化發展、透過教育使偏鄉在地人才具文化及國際視野，進而回饋鄉里為宗旨。,私人捐助,臺東縣政府；98年12月28日（府文推字第0980128982號函）,永久,2000000.00,1,1090207,1090315,,,,,,,
109法登他000008,1,2,林妙妙,37,1090213,1090213,1090215,2冊37頁,2,15,陳柏青,財團法人臺東縣後備軍人獎學金文教基金會,0810208,臺東縣臺東市中興路3段69巷100號,獎助後備軍人（含子女）努力向學，進而使後備軍人情感交流，爭取後備軍人團結向心為宗旨。,"一般捐助，由原後備軍人籌集管理委員會,青溪計程車公司捐助。",臺東縣政府八十一年一月二十三日,永久,5003900.00,1,1090213,1090315,,,,,,,
109法登他000009,2,2,林妙妙,277,1090219,1090219,1090220,10冊17頁,2,3,林天福,社團法人臺東縣身障者槌球運動關懷協會,1050302,臺東縣臺東市勝利街37號,一、鼓勵本縣身障者朋友能走出戶外，接觸大自然。二、引導身障者鍛鍊身體，促使身心健康，進而減少醫療資源使用。三、關懷身障者與其家庭能更溫馨更和諧。四、依法盡力爭取社會福利資源。五、確保身障者應有之權利及義務。,一、入會費。二、常年費。三、事業費。四、會員捐款。五、非會員贊助。六、委託收益。七、基金及其他孳息。八、其他收入。,臺東縣政府：105.02.23（府民自字第1050033810號）,永久,0.00,1,1090219,1090315,,,,,,,
109法登他000010,2,2,林妙妙,160,1090220,1090220,1090224,5冊48頁,2,11,廖明德,社團法人台東縣蘭嶼鄉居家關懷協會,0960601,臺東縣蘭嶼鄉東清村東清7鄰130號,本會宗旨為推動蘭嶼鄉孤苦病老鄉民之居家照顧服務，以增進鄉民健康與福祉。,會員入會費、會員常年會費、政府補助、捐款收入、利息收入、其他收入。,台東縣政府，民國88年12月08日（88）府社行字第144379號函,永久,2028082.00,1,1090220,1090315,,,第十屆理、監事任期屆滿，改選產生第十一屆理、監事。,,,,
109法登他000011,2,2,林妙妙,289,1090303,1090303,1090303,10冊29頁,2,2,慕秀英,社團法人新世代關懷協會,1051207,臺東縣臺東市新生里仁二街8號,以促進臺東縣為幸福城市並以關懷縣民生活、參與公益活動、推廣教育文化為宗旨。,一、入會費、二、常年會費、三、會員捐款、四、基金及其孳息、五、其他收入。,臺東縣政府：105.11.21（府民自字第1050235177號函）,永久,0.00,1,1090303,1090411,,,,,,,
