登記案號,序號,分事務所地址,網站連結
104法登他000051,1,台北市大安區和平東路二段265巷9號2樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/F0srTQBapHelWpFJXzaKf5fWmthtWti_EdohPSALwDOBTMuBDyHODP-Bc58=
104法登他000086,1,台中市昌平東五路七號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QDWxOsS3VUMWfYbS7G-Ofn4abP0ivqrWPO8yhBlhg_oVl0kde5CLayruk8w=
104法登他000147,1,新竹市光復路1段531巷72之8號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/E3NGF3XWUhgwW3_VPSyaatat1jmS3Syzy20Ri5kIcKUIa3wXjIU3hjziOGc=
104法登他000179,1,台北縣深坑鄉昇高村八鄰向天湖一號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/XdvmlCt1YPsL1iEfCgmBmudgrI3dh3sbRMHQdFsAJN-N-7s8N0MaZm4_rw==
104法登他000191,1,新竹市經國路1段343之1號4樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/X-vH-PJoQA00GXv-AGQ9FrCxL6ikDNOjq6MgIivYwSeVrWtcaNVg8IWe9ss=
104法登他000191,2,高雄市三民區九如二路583號11樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/__2Skx6K5AoVXx_aq5jr4IqbYnIxGoiH5hook6WLlSAXKub9nXjh65JLGrc=
104法登他000191,3,桃園縣中壢市環西路83號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_tYLqwKCHTmNjlG9PwBL_u6V8jQxuVUPPnf3PisjcjROumUSeDYgS-13QaE=
104法登他000191,4,宜蘭縣宜蘭市慈安路27號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/u9-IGku-9JjFvX7fKhpPkRMEeTHHvon3ViSLrBNAvMi7hP82yH8AVRZq40w=
104法登他000191,5,"花蓮縣光復鄉中山路2段129號 之1樓",https://aomp109.judicial.gov.tw/judbp/whd6k/q/EXeyqIhO9FfGzsrfcvoI5VFBp0mqQWmVMHqe4xMoKVnkIndmudhfeKZtvA4=
104法登他000191,6,台北市光復北路60巷19之6號地下樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ExWefS8-y9gfxoJvqgUONgRiazx8Y6ssy5KZdTdCS_Kj8JJgCU-t4TPhh78=
104法登他000191,7,新北市三峽區國光街12巷10號1樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/FcsCOwtaeAjyuBJ3Ffsct4svFf2dKN7NEPvgrmIUhq-FEAhcFz31s5O6exs=
104法登他000191,10,嘉義市西區福義街12號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6DDeI7_V6f4crWPUb59x4Y6tao08ak_rX1p4BBzQsU1al3sa_0dVVmuFOrk=
104法登他000191,11,嘉義縣竹崎鄉鹿滿村鹿山路60號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zSb780fDeIzkJUcV-CSvsIX-i4nRfxt5rsf89RfcV9wvQ-5OVXFt9zMsrGo=
104法登他000191,13,苗栗縣大湖鄉大湖村民權路15之2號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wUTxAx9AkDLT1RTU1zhlfjzxx-QRoQudgzIHnfimkO5Ur2wCYCJ4zhbCQBU=
104法登他000191,14,南投市漳興里漳興巷51號地下室1樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EN3p-E9fG6hLgPzNP1C5HXmWVNQhyExiEfXBszeXeNCKgBbvI5rpvhl9Xn4=
104法登他000191,15,彰化縣和美鎮東發路190號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/C2iJxjGKURp5Vinzkl3cdu2FHK6D5V49AgOFdaiByV0Y7AECsxZRo6lp5TE=
104法登他000191,16,雲林縣斗六市平等街53號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8h-EAaiuL5tQp5juwrtJKBbvsLWjz_pTCBzT561dD8zQZhlpdbM4xvcsmH0=
104法登他000191,17,屏東縣東港鎮中正路一段10之1號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/lI0pEHPq8oQrfRsdaF_MiV42cahh42WiZdM_eOa5AL5K6g8pP64lj3tB60g=
104法登他000191,18,台東縣延平鄉桃源村昇平路191號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ZB-lG_OhuAfx7sDCr-lDAgOyFJRpCd2JLiANCjBkRJXIzTvtqsd0Ryv0KrY=
104法登他000191,19,台中市北屯區北屯路212巷9號2樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/F9qqet206wF56NMNFdK9JR4NiL5ou4kWCuS-OxxNP5nL6AJg0wZ4FxqIOCs=
104法登他000191,20,高雄縣鳳山市濱山街6之6號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/L1_MC8JkC6UWXBVgp0UaXtersYSk7TTWu2JRhrazy44YpUCSvZM59GbAQdA=
104法登他000191,21,台南市中西區府前路一段283號5樓之4,https://aomp109.judicial.gov.tw/judbp/whd6k/q/KBKYnV01srOBD4V2kRoN1lhoLZNbsxB_I73Vj6prK6pdSgtDNmFMjwHR8aA=
