登記案號,序號,分事務所地址,網站連結
104法登他000017,1,彰化縣芳苑鄉漢寶村漢溪路201巷52號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QtL4GSoTnBZtu_180wyQuPaCI_yfKI5V5L-l9WyWd2yQPqTsi7F46ZyR2Jo=
104法登他000025,1,彰化縣彰化市中華路176號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/TpA6RPmrbz6SbkWYeUr_kmBI_w0OyY2pP1Ck0ormTCnaBpb-ALhqe-iy9yk=
104法登他000025,2,彰化縣二林鎮大成路1段558號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/yE__SGd__lmrPktH863-ixP1rQw_pif4pIridH-pAfJcAdPUgX7dR62D6iQ=
104法登他000025,3,彰化縣鹿港鎮中正路480號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/SZv931G5kvEB3tYxGu3iUJV-X7Oc06iJazg--1njZX8Hm4VdiANci0KsfEI=
104法登他000025,4,彰化縣鹿港鎮鹿東路2段888號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ooKR03NbUXHGl6R42NHpMhZCFBnNslicxJpXVJ8Gs_9WY3bAIpLxnmyUYAo=
104法登他000025,5,雲林縣西螺鎮市場南路375號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qvnfNWo9-L_FYfTjycfilaQHk6oDU4aIc7-b4xLulvOtW7S1NudwJWFzgqY=
104法登他000025,6,彰化縣二林鎮南光里安和街40巷28號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ht8IFREmz_IP1gCuVnc8CSbzqNL9WWVIqlT_DiMcgs-WDFR4aE9BlQfDjv4=
104法登他000025,7,彰化縣彰化市建寶里建寶街20號5至7樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/jVaeGbXx5u8a_plLG-7EBMLpLXxtFjytEYi943xVFVUyN46sd5NkmIzlJLs=
104法登他000025,8,彰化縣彰化市旭光路320號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DqMAzDqnu5Lv0cJmuFLxphoSDp-tq_b79slUAt492gRdTf3PNYgVfcSvaiY=
104法登他000041,1,彰化縣彰化市中華路176號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/N2GMgt1A6KMorecGz65HU1TagR6DUWMhO5hnqsVMtzCdwcIf0pVAKjp6ykw=
104法登他000041,2,彰化縣二林鎮大成路1段558號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/X2sddeS2bMNBVGXglio-OKXdHV46lC2htRJ1D6X0ik-B66Ae6aS40zefj2Y=
104法登他000041,3,彰化縣鹿港鎮中正路480號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ElUNkRhTHJ22T2milEI85gTiiZUi0mRVq_LVsGK9hZXsO--n_levokk_-l4=
104法登他000041,4,彰化縣鹿港鎮鹿東路2段888號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_7fLogw4M3PuUKf1twPQ1jy2lNbTwVXGs6ywxel97SosVS7NdQOBVQrTRgA=
