登記案號,序號,職稱,姓名,網站連結
104法登他000001,1,董事長,符宏智,https://aomp109.judicial.gov.tw/judbp/whd6k/q/TVBLSNx4Yq7u3Qtni_6I17sRcgtBfaN0SWXvFhleBWzJ_Y3bqRzSWaGC-g==
104法登他000001,2,董　事,王志願,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Lmp4x1f7LMJ-ofJrCbLbkmH1N9To42oXf6g7zn57w1uRahYOkYqgElyhgg==
104法登他000001,3,董　事,張瀚龍,https://aomp109.judicial.gov.tw/judbp/whd6k/q/t5DVuFKbmbvUMPnxuDMLKkQNNTAhVhu2MaNTlXsG7Ghmp4i3AYSErHtDvQ==
104法登他000001,4,常務監事,夏何順福,https://aomp109.judicial.gov.tw/judbp/whd6k/q/BQkjkdkYuOZnCFZLnHX6NNiPAOBG-JsvKkiB1qIEpf7fA2GChc0lASGpGg==
104法登他000001,5,常務董事,王石堆,https://aomp109.judicial.gov.tw/judbp/whd6k/q/4coEx8VBG0bzruj2Yd8yawe9Hgs5VlADaak3ueXxi1N4GuVuStvJz61amQ==
104法登他000001,6,監事,黃明忠,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wtGnwV_6cyaP3hVBLKtykMM3onQEqHRENXHOHMvb3OZX0VQwJJ1Beiputw==
104法登他000001,7,董　事,莊世平,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tH5PwzwMOEiSGJT8WYxfLRk1qnWOctJiRXHbky_5CAJS5a4DhXYszn1Z3g==
104法登他000001,8,董　事,陳成勉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wHrefAi6B56Y0jROgdit9Ou98Z3g_de1ohwFTTnBxVVIF0I6kBEI6KqosQ==
104法登他000001,9,常務董事,李仁木,https://aomp109.judicial.gov.tw/judbp/whd6k/q/bYYJtd6Q-gWJ2Vze3fvRFEgWvFcNoIgF5pmyr7kzZG20uLDfb83mVl-0mw==
104法登他000001,10,董　事,黃書文,https://aomp109.judicial.gov.tw/judbp/whd6k/q/L4h8gazGKLgs8Y05LPnbP-AS2V5jPIdpOeZRLCDuqR86Yq-zOAOaky9s1w==
104法登他000001,11,董　事,黃振展,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ywiVQr4_1s4JSNwLHlrtzmwFEC4IqEss40a00zBPPACUsfe1YdUkZOT-NQ==
