登記案號,序號,職稱,姓名,網站連結
069法登他000001,1,董事長,雷化民,https://aomp109.judicial.gov.tw/judbp/whd6k/q/biKz3Oz8tyEIbEuTj_HEFA1ZgQQUjh5Ib_KY5BAUY80zZl-o0zBU_Oqq7g==
069法登他000001,2,"董  事",蔣聖愛,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wnjCaxVqnNFpeOjLg-L400Yl9xLnEbuxS6voriZ1Tc7kAoEDBRX_zZJvIw==
069法登他000001,3,"董  事",蔡仲和,https://aomp109.judicial.gov.tw/judbp/whd6k/q/9Dz35rUT_V9txoXZesqCbZfn5m1LLPU77JXYyb8mnasNHLWK5w8ujYQY3w==
069法登他000001,4,"董  事",黃文岳,https://aomp109.judicial.gov.tw/judbp/whd6k/q/BzPfgCmNTE1waqusQQgPpnOg8kkeJKc5XRUf1BtEtg2fil4Whgx6lLngJA==
069法登他000001,5,"董  事",譚仰光,https://aomp109.judicial.gov.tw/judbp/whd6k/q/CwjE5DsvYO166LLrvZyNq4d_Id4bk-hNmMsvpxZEcnJZOnSSel0OSLwg-Q==
069法登他000001,6,"董  事","李  勇",https://aomp109.judicial.gov.tw/judbp/whd6k/q/9-KV_UdIlQeEeDKUvXdPb-xIjLb91dgY4-UxZorlB2l5HuUGO41QACtLhQ==
069法登他000001,7,"董  事",吳水雲,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2vaA2D9KF4_qZ0jJ6QEYlz8GKUKJpUL29bXo1P8ydgn_OCUhT35hJz0htA==
069法登他000001,8,"董  事",王慶豊,https://aomp109.judicial.gov.tw/judbp/whd6k/q/XfpodqARvEBI1baf7HYaBx8q919LkndTTTn4EEU8wbzktGgqk1p_Vf23QQ==
069法登他000001,9,"董  事",高崇熙,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fe6H3xaBqWv2PEvpEUJJoiyDiy0XLnctW1NP6oIlraVf6d_JCCR3tZyr-w==
069法登他000001,10,"董  事",池作基,https://aomp109.judicial.gov.tw/judbp/whd6k/q/AlUfxK0XeKd4nLsVz1pVzlVup_phKVMxmnaL1nnSoURMtwwzTMoItttvLQ==
069法登他000001,11,"董  事",曾建次,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PxrVF61iQXXOHqoaUf153q_FEBo5CBSTPgTDYqoiUcD44dS-4ILjVNdyyQ==
069法登他000002,1,董事長,薛守忠,https://aomp109.judicial.gov.tw/judbp/whd6k/q/a7f9aZypzGsKeINNwL5f7lNIY52IikunH7Z_MbO2_vkkTAyX_YUP_ssY
069法登他000002,2,"董  事",官步遙,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zwhhtngE18l95wvUbDU9zLQ8-pTjw_RgdtjQalTtGjEssL9SYONsERpm
069法登他000002,3,"董  事",劉天元,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5igh5RyUklfJXUoSBc4ghX8X49PQIy7LXafDAz7AC8D1SMh7PvP4vAUa
069法登他000002,4,"董  事",林啟昌,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fM6qHEoacnGzSliP-pETXzc-T8M10-92mYgGnN4UEaaTEo8KYZ159Sa2
