登記案號,序號,職稱,姓名,網站連結
068法登000002,1,董事長,陳碧玉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tc-9HxgO74jV0sOJdbk0GLAO9efsY9ZZ-LuIaHBltgRO7gH_azZ4tw==
068法登000002,2,常務董事,郭英珠,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LkhJu83kz-auQWqPx1Gcl2hKl0zJ8CAoO6v-X8IR62VJ1-Tb4pGuaQ==
068法登000002,3,常務董事,陳碧山,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-ot2VRykXeae072EaJ1A6PbS-GHaX-75IQCKZ7SjF_abgGpzgP5I2g==
068法登000002,4,"董  事",林永炫,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WZuZhCcTEOFUUtvFkFwuZCmVj2aqiqbOlIsxriRCGL7i8yiR5HI2lQ==
068法登000002,5,"董  事",高秀美,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Y6xrmV9qYTdHjlSNzXfRzvKswLL7ig7rEyfNloJkQhy2PzFSiD7GZA==
068法登000002,6,"董  事",陳國男,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PbLKI_3TBWbOzd5qHA0FmX8Q8FWS1OUFFvDgOx4kKN0jtX6V42dDbQ==
068法登000002,7,"董  事",陳景村,https://aomp109.judicial.gov.tw/judbp/whd6k/q/HUvTKaoNkqC5lxt4D6izZ1MIaOmtmti64k0TUNdWV5jUZ7b6tm1qJA==
068法登000002,8,"董  事",陳來旺,https://aomp109.judicial.gov.tw/judbp/whd6k/q/3FX37jmGZbFTaNuADp4rNLohpsNt8L4Yye7jGBEqKgujjwIguB3iUg==
068法登000002,9,"董  事",黃清安,https://aomp109.judicial.gov.tw/judbp/whd6k/q/KrcCKs59bhtxwIYEydREtZAQnBloO_WlvznO3swpr7K8z5EUq__emg==
068法登000002,10,"董  事",黃清嶺,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-Ny6z_gdLuklLyy-xGeo_hw10bu2koQ98N2kUfjE_KbdVSO04rVBbQ==
068法登000002,11,"董  事",陳樹向,https://aomp109.judicial.gov.tw/judbp/whd6k/q/kw8ARs95QX2uFXFxYVBaKSuGZaeuPF9eQwbQ2C773ZuU6RP-L3zaHQ==
068法登000004,1,董事長,瑪喜樂,https://aomp109.judicial.gov.tw/judbp/whd6k/q/HmlQ6YBU7r2aZuOq01wHECNflmEwB0MUGt2O9bI9zHXQG80QhedQ
068法登000004,2,"董  事",侯安息,https://aomp109.judicial.gov.tw/judbp/whd6k/q/1pzLQLfKUjES6Iedpi7xzJBWfK83WhjHUGiTJGCt33hQ6MT1UvZI
068法登000004,3,"董  事",陳儀惠,https://aomp109.judicial.gov.tw/judbp/whd6k/q/R8RMZqE0DHKLebdYkx6t56X2QAxojqUVwrSd0l7Cgt9-LrvuN8sk
068法登000004,4,"董  事",黃明輝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/D7AY582DRj4iiBZCr5XOsiCeKGzE6rOh_aMJErzJBXhNEgupQQ6W
068法登000004,5,"董  事",蔡陽昆,https://aomp109.judicial.gov.tw/judbp/whd6k/q/HsX4ZerDB3zCq5WO4KIjZ7D8reA-OHoM8hNXCeCLc0CfzRcIMw_O
068法登000004,6,"董  事",楊明賢,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IEwalDoMzNSo2MsMSpk-_VZ-ayXxPrHflsBhHTLvp3FuYnN6vBY3
068法登000004,7,"董  事",陳存照,https://aomp109.judicial.gov.tw/judbp/whd6k/q/MKcGP896UTosJ_PqA0XaSi9q6a9dZ6KCyzNjVohZBYISWjPL-rTS
