登記案號,序號,職稱,姓名,網站連結
068法登000001,1,董事長,辛文恭,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VousaObXe4qXDc8vu2CPDr6TB0r-TAn4_YjVAVQgQu_hV8CmvBOBJKY=
068法登000001,2,"董  事",吳海淡,https://aomp109.judicial.gov.tw/judbp/whd6k/q/RL1PI7joha4nBac0Rd5G-V_xRzjqvGWIAzT2EOzFBGhMBKnLKzdO0UE=
068法登000001,3,"董  事",歐雲清,https://aomp109.judicial.gov.tw/judbp/whd6k/q/HdzSoa-KUVBYXfByn0m9ieemfXqj5sw1Mm4DH9ahdN42UX12HqWewTk=
068法登000001,4,"董  事","郭  意",https://aomp109.judicial.gov.tw/judbp/whd6k/q/0j5M9fH5TxcViIyPxPycYek1MXO4akS34xLrr8XtlhyqRRffMvdczkM=
068法登000001,5,"董  事",陳炳煌,https://aomp109.judicial.gov.tw/judbp/whd6k/q/nwvoyyjRTsMgZCOy_yxuHV15xA-WhrpFdBKPsygXH_vqLUSSGoKhV44=
068法登000001,6,"董  事",楊祥怡,https://aomp109.judicial.gov.tw/judbp/whd6k/q/azDp9MPgKjJlJup77iRO_WFoTnV7p71hDF9XA1PgtBlqaIb9lWeGgwU=
068法登000001,7,"董  事",鄭安武,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tsixN4VGEAZbemzOI2oEPoXqIe_Rwy7sAu9MQqjnnJJSHXTmp69MxU4=
068法登000001,8,"董  事",翁炯垣,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wargpEiG2l34aTreUXaOHmBYs-Q8mkgOHEbvpQmAfyImqgrI5putClc=
068法登000001,9,"董  事",郭家煌,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wFWrgytYpGEZR_ldnLhATB4pqI4x0ynP27OeKSYOdgxPoxCxhC62nC4=
068法登000008,1,董事長,吳三連,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LeSI4yxSrQFER69jhL4cOMDKyp4B6VItHw7-Ajyl32LIvGzKhvSYjLk=
068法登000008,2,"董  事",吳修齊,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hF2QIGBL0fVAOnXxBDgEBf1cmi4dSniumKxbV3hvRXtjwDysxOR6-ag=
068法登000008,3,"董  事",吳尊賢,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QOVgYJ67VwaE06uJl8tZE9PG-u7hY7IvMSc-_K4Pg4YAPh2E7MnjTvQ=
068法登000008,4,"董  事",高清愿,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6iJg395y07NSY2-w2mx53TlPmesfzElsi_4hx-SgSo_K7aJjnS7PVv8=
068法登000008,5,"董  事",杜在根,https://aomp109.judicial.gov.tw/judbp/whd6k/q/AkgvA3QnDUC0-FEY4hE4fU29tjWfECEVb5IagWkFzILVoajFFp92bI0=
068法登000008,6,"董  事",邱東恒,https://aomp109.judicial.gov.tw/judbp/whd6k/q/lAjcYmr7fVaikV2lhNu38py4x31GTD6sOl-rS29yta-sMgAopFP7zJ0=
068法登000008,7,"董  事",林秋龍,https://aomp109.judicial.gov.tw/judbp/whd6k/q/XeiELB5Iu6wGwZ7vY3a4npHi1KPoIkL7f0UeinQE3BGlGQbzzkDlNAs=
068法登000008,8,"董  事",邱茂德,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qPoJezEJ_Vvum74NdTLVW_-dLLxgBslnSH30COS0E6sAxnC14QhWCwY=
068法登000008,9,"董  事",邱杏林,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hCj7day2hg5HpbLacFV2XUoBQexlT_seQsLlDC_sD5BAtMJYwuN1CmM=
068法登000013,1,董事長,蔣善,https://aomp109.judicial.gov.tw/judbp/whd6k/q/51A4m4cL84P-hm5qvpTXmXdk7ed9z7Wsk6H1dupj0guxkYB3X7pfHg==
068法登000013,2,"董  事",卡立,https://aomp109.judicial.gov.tw/judbp/whd6k/q/MF3qI7Nk_FdDEAYOQYmiMhmjY5roROpOABSs11MmK8ZvtHWTcwdRAA==
068法登000013,3,"董  事",梁德政,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-TWaweZGuLZTd2UVU2n5OQ1tcoehTXwAcqAVY0eEWlKWwDABF7prFQ==
068法登000013,4,"董  事",徐克,https://aomp109.judicial.gov.tw/judbp/whd6k/q/L1QIf0xuLM1zaJXqI79LSWp_Ky-M5biF3dX1NAverYBO6iPR8sUoWQ==
068法登000013,5,"董  事",夏樂博,https://aomp109.judicial.gov.tw/judbp/whd6k/q/BZoRJMeaej8YfZ5iQQh4AS9_zx7MeePoar7hy_P8Tc0giVJeXbQNbw==
068法登000022,1,董事長,吳三連,https://aomp109.judicial.gov.tw/judbp/whd6k/q/FQ_RgSK8ET_O8GorRv47VfOPh29STSbZtEhZl_wgsQfui4LFpaN4UHE=
068法登000022,2,"董  事",侯雨利,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2T1i5pNaMLNW5Yq3rTWr0N5VR2cT9RQ_xsRt5C1EUxlLG-VzvKGPeU0=
068法登000022,3,"董  事",吳章興,https://aomp109.judicial.gov.tw/judbp/whd6k/q/AOWhcotSpogTkHW-Abp9VYAO8AauhkILmOAkpi4AM1HNX0q_HOF9m9Q=
068法登000022,4,"董  事",高清愿,https://aomp109.judicial.gov.tw/judbp/whd6k/q/yXv4EpWBnKeilRWr4tQulzhSC4INKczCW-KqSGf63kIzLEIv9M7y27w=
068法登000022,5,"董  事",吳修齊,https://aomp109.judicial.gov.tw/judbp/whd6k/q/mH-pw0XPejU2ZfXdmGOCq-CNYZLPCroBIqLroCcWshEVQIgc3UG4vE8=
068法登000022,6,"董  事",吳尊賢,https://aomp109.judicial.gov.tw/judbp/whd6k/q/P6CpYZ6OTrmShtu4sg1X4-EhVYN8RfWmSEiv5Ggw9m917gjX03BJqs0=
068法登000022,7,"董  事",吳俊傑,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-AhakawrhoGifpK7oVl5Xsl_YkKf6juLoRrPXvitFhyexqcGJiRpzgk=
068法登000022,8,"董  事",吳俊陞,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WTeQcOFLluaZYF6RGH9gcuVdeIHbN1BBZdawgV2fccL9h_shkueHf5w=
068法登000022,9,"董  事",蔣福銘,https://aomp109.judicial.gov.tw/judbp/whd6k/q/sl9MPJTkElRNRSkWtDPUyHLvhrlUTRrmflEgedI4inagMVHqRDOVbIU=
068法登000022,10,"董  事",莊南田,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DHKnAzjZczDfr2d0NmJwnxy5kV2dKYTwFVNQW6QJ5CV4hANHB7IFjck=
068法登000022,11,"董  事",張信雄,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hUSEOvMIqkQllK2d52mXibSjMiiB26KWr27uOuvndxus2zVXdRx3bis=
