登記案號,序號,職稱,姓名,網站連結
068法登000002,1,董事長,星雲,https://aomp109.judicial.gov.tw/judbp/whd6k/q/c_rcLaIa9QJZgTwb62UOs1sgw5UNMWLhwjAhRJCx1qlsH4D1IbZl
068法登000002,2,常務董事,周德茂,https://aomp109.judicial.gov.tw/judbp/whd6k/q/YlQ3PsdIWYzQSy59aQaHoq0rJjfTjANHZ81czmb4iSh6ZVAT9i1d
068法登000002,3,常務董事,蔡李樹花,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ItP7h5AvY_VikKj_lmePwtiD5-ymU2GcO7X4oDw2guk2GYnDdYJe
068法登000002,4,常務董事,蕭松枝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tOu97wTVxRuxmu9dvJO1XCNJHbpIgWtn0R2wP6dNd63S0v89wQzK
068法登000002,5,常務董事,王鳳蘭,https://aomp109.judicial.gov.tw/judbp/whd6k/q/0bfnX0ilw1I9pHl-nYwE0_rpSuNClSLbbssbyOlssHUfNstzkIsk
068法登000002,6,董　事,林才添,https://aomp109.judicial.gov.tw/judbp/whd6k/q/z1W4fxBd-4cJnX5r_3gbuPnOOts2ZAyk7PqgvkG-IXQSYUe0sYvr
068法登000002,7,董　事,張學亞,https://aomp109.judicial.gov.tw/judbp/whd6k/q/jVmtshpf3-6vgfNrEh5H5HBC-5vIZgDe5_76BjCn8uDb-Py7RvQ2
068法登000002,8,董　事,許文政,https://aomp109.judicial.gov.tw/judbp/whd6k/q/vkxTj-Mf0X-VZHyE1ndwwE8WOUF8esEjyejBxVBDA7JbHGtFuNlP
068法登000002,9,董　事,董鴻烈,https://aomp109.judicial.gov.tw/judbp/whd6k/q/O_wZJsI49vZT-u9G01wIpjLTHN3T6fGXAjVgIozFJQnWfub4dVDR
068法登000002,10,董　事,達德,https://aomp109.judicial.gov.tw/judbp/whd6k/q/bfa1N0sIJ2y0_uXwOHiSbJD56O89QHobaSOcessiVXr2LqE6zWyf
068法登000002,11,董　事,吳阿森,https://aomp109.judicial.gov.tw/judbp/whd6k/q/GcQOMMw-cP2s5LF7hjU5eeE4-MIbEZdkVxrml4_uYMDoRjnjHIbc
068法登000002,12,董　事,吳素真,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zWTSHG_6N4L4ZizkUoQ4yhKrh-zuaFHd2lA5O8wWmcHCoYGLx8q7
068法登000002,13,董　事,蕭春苑,https://aomp109.judicial.gov.tw/judbp/whd6k/q/FC3F_2PnQp7XbdvzH_FAci6tSvEg87Sn8Fbso-sO1e71if4kwstR
068法登000002,14,董　事,葉英傑,https://aomp109.judicial.gov.tw/judbp/whd6k/q/jaBKFQznU0JQ5C7oQRmLb18j3cla_M9y5L4EJ8SlrwbJ8fZZv-cO
068法登000002,15,董　事,心光,https://aomp109.judicial.gov.tw/judbp/whd6k/q/XiEetUHf8njhOXrn59RPlhN66xS9FtfVBzVkPdBEOZS8akwx5hFX
