登記案號,序號,職稱,姓名,網站連結
058法登000192,1,董事長,江清雲,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hgqwETzilEryiSnobPuo1q86CgfGAoYwuY4xoIFYcXZpIdA8D-rYW_M=
058法登000192,2,"董  事",江清輝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/uxwrcXD1lQVkvthNJYPLuMC9cPX3IP0UAxUAunqgq9tmxB6e4A1Aez8=
058法登000192,3,"董  事",江明勳,https://aomp109.judicial.gov.tw/judbp/whd6k/q/KZaoIAEmDFkjROzVmpFcvBsbQt8zF8xmCLunZkpwhsqORm3Kz1SKDr4=
058法登000192,4,"董  事",江炳根,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IfGL20rTKOElHWigE1GokjQpR_eqodYrhGB1X2Y_6E_uVzp6cRDtJ3o=
058法登000192,5,"董  事",江何火塗,https://aomp109.judicial.gov.tw/judbp/whd6k/q/GD3RvPxqOFJKHtADqqAEyef6cefl8G52FiTtdasKnOkbhHdGuedqawk=
058法登000192,6,"董  事",江火木,https://aomp109.judicial.gov.tw/judbp/whd6k/q/nZpYjwPGGh5SV6GwnxlVIvBj6BwZ8VAEsukT418ZUXHHaNFBkLxLmPs=
058法登000192,7,"董  事",江明三,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Z5Fj4BagTQb-9QqypViJyuj5aMXFsz9RZ2uh8Ne4fGlevC2Xmx5--DM=
058法登000192,8,"董  事",江讚建,https://aomp109.judicial.gov.tw/judbp/whd6k/q/g2oO8NKg2A5WXGMZTSutUY05mDvqxoguZ00tDYcQVhVpZJyeOlyz65c=
058法登000192,9,"董  事",江讚顧,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ykn05EoLw0ALyD9vkWhw7j0zpwYHX6QpC0roGLgDFIhyO8TgqTxpX2g=
058法登000192,10,"董  事",江志宏,https://aomp109.judicial.gov.tw/judbp/whd6k/q/dfCQausPTG_fGj9hk91ww9KBHrwLxZxcqkeMO0xzGpBjMDUL--naxqo=
058法登000192,11,"董  事",江欽木,https://aomp109.judicial.gov.tw/judbp/whd6k/q/cATmmsaLe_etGZmWBpgMQOdyRJsJ5hugsTAqF201ZfDAPj8cdtZkAss=
058法登000192,12,"董  事",江德財,https://aomp109.judicial.gov.tw/judbp/whd6k/q/kxlxHvu-NOIOFaDqFuOxDchi8GeYZx8RsYvyP2-8arXKe2cBrT0vW1c=
058法登000192,13,"董  事",江墩仁,https://aomp109.judicial.gov.tw/judbp/whd6k/q/j_c6AWte6TFYaNXd_zlyEXgerQgdgYOW8pFzVskVBFVmb_DSt-enaXk=
058法登000364,1,董事長,霍慧三,https://aomp109.judicial.gov.tw/judbp/whd6k/q/oagSyvXj84e-GEjvSnkt_dzP2_Qi0fL7CNvmcNlnvDnM1jQhOLRAGg==
058法登000364,2,常務董事,"林  菊",https://aomp109.judicial.gov.tw/judbp/whd6k/q/mwxdxbJdtaSiEVYjsDOGCnpzvGX_coIsFUPNrVlulBKtCzsKYF_mpQ==
058法登000364,3,常務董事,閻鳳麟,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Vwwnc1FvWiJN5Z8XMjghynrl0Isvyt8wDf02WDPQjiD2gzEOJHkHoA==
058法登000364,4,"董  事",釋敬良,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2oIvNXFUmgf_rxpwd24Ah1H-e-x4ZEcUMTnqeb542wJ7YmbdEzKrnQ==
058法登000364,5,"董  事",賴秀鸞,https://aomp109.judicial.gov.tw/judbp/whd6k/q/vjDfkPPkKUey20m5z6O56p5xPNSKGHm9gNonMpLgKzCVgluaMgJUuA==
