登記案號,序號,職稱,姓名,網站連結
047法登000011,1,董事長,黃玉明,https://aomp109.judicial.gov.tw/judbp/whd6k/q/4e6RSylmeBRJTJe6V2r5xP8CC3LGYcOykU7Ou-jHhrGSDz5g4sGMdA==
047法登000011,2,董　事,林國珍,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gkKqOp-AY-JNkKCXFpnBf-NoKqkYZvjQx-pKHBHFBpqsemyzy_rlOA==
047法登000011,3,董　事,周恆青,https://aomp109.judicial.gov.tw/judbp/whd6k/q/yxUiBCA5Xrt3Vh1UWW__rcsIE-YHldtRcSG8e_AQDzr1Ou1cQ4f5rw==
047法登000011,4,董　事,黃振海,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fLnsHB0ej_QUK1M_GZ3ArRUQ_sGhwP3CKrPHJ4HHsrcBLxJZGPLlVA==
047法登000011,5,董　事,李盛華,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zw7PNjoBGgVMTq-UgdQezphUaMeYR8oh4U19KA7loaKJDAhicVGucA==
047法登000012,1,董事長,安富國,https://aomp109.judicial.gov.tw/judbp/whd6k/q/t4enRsEDTu1Jd1XMSnbip3v3c4NnIqGAhB1W6wXbNXY7kjaWrF8EnQ==
047法登000012,2,董　事,蕭鼎鋼,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LPu7hcj9xvJIr-Vblnq5_Zbcnbjmx1gueyR-ru7TkHFvsV5vZUpS5w==
047法登000012,3,董　事,劉鴻儀,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2snRpliDkj-rmrKxHXiT2VaAOpdzBtfp3jiapMlUzd4CeNs9TaTNPQ==
047法登000012,4,董　事,闕祖榮,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hArBgVTdFwI-hxDiftMTcIvRWYgaAKGflcz4wKOKxP83aoOTAq12MA==
047法登000012,5,董　事,徐寶賢,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xqeat1f3STAtpR5rmAxuWTp0lMUeZac3UQ_pF-wCcxrBpZhvVUFRAA==
