登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
091法登他000001,1,2,張芳惠,652,0910103,0910103,0910103,17冊36頁,2,3,林明德,財團法人慈蓮文教公益基金會,0841020,臺中市南屯區東興路三段二三九號十一樓五室,以傳播中華文化、啟發修身養性、獎助社會福祉為宗旨。,由林明德捐助,"臺灣省政府教育廳      中華民國八十四年十月十一日","永  久",5000000.00,1,0910103,,,,,,,,
091法登他000002,1,2,張芳惠,757,0910104,0910104,0910104,19冊43頁,2,2,邱茂財,財團法人臺灣省臺中市奉順宮,0861027,臺中市西區三民西路五十六號,本法人奉祀九天玄女娘娘為主神，並配祀信家敬仰諸神、以宣揚教義、弘揚中華文化及主神聖蹟，並端正禮俗、改善社會風氣，舉辦文化及社會公益事業促進社會福利為目的。,由邱茂財等捐助,"臺中市政府   　中華民國八十六年十月六日","永  久",40000000.00,1,0910104,,,,,,,,
091法登他000003,1,2,張芳惠,477,0910104,0910104,0910104,14冊9頁,2,4,連方瑀,財團法人臺灣省音樂文化教育基金會,0801219,臺中縣大里市益民路二段二七四巷二十一號,推廣並辦理臺灣省音樂文化教育及各項音樂藝術活動。,由連方瑀等捐助,"臺灣省政府教育廳     中華民國八十年十一月十六日","永  久",31300000.00,1,0910104,,,,"章程變更：原組織及捐助章程第七條、第十一條修訂。本院九十年度法字
第二十八號民事裁定准予變更。",,,,
091法登他000004,1,2,張芳惠,233,0910107,0910107,0910107,9冊10頁,1,14,何宜武,財團法人私立逢甲大學,0630520,臺中市西屯區文華路一００號,遵照國家教育政策暨現行法令之規定辦理逢甲大學並謀其健全發展。,由私立逢甲工商學院董事會現有之財產提供,"教育部      中華民國四十八年十一月九日","永  久",4237228103.21,1,0910107,,,,,,,,
091法登他000005,1,2,張芳惠,218,0910107,0910107,0910107,8冊11頁,2,10,廖福澤,財團法人臺灣省臺中縣私立立人高級中學,0620522,臺中縣大里市中興路二段三八０號,為創辦私立立人高級中學維護財產之完整，以謀學校發展為目的。,由王固盤等十五人捐助,"臺灣省政府教育廳　   中華民國六十二年三月二十三日","永  久",662437108.00,1,0910107,,,,章程變更：原組織章程第四、八條，原捐助章程第四、六條修訂。,,,,
091法登他000006,1,2,張芳惠,216,0910107,0910107,0910107,8冊9頁,2,6,張啟仲,財團法人臺灣省臺中市聖壽宮,0611013,臺中市北屯區東山路二段五十六號,崇奉武帝關聖帝君為主神，闡揚聖德，宣化教義，而重整道德兼辦慈善事業，促進社會福利。,信徒樂捐,"臺中市政府       中華民國六十一年九月七日","永  久",60000.00,1,0910107,,,,章程變更：原捐助及組織章程第九、十二、十五條修訂。,,,,
091法登他000007,1,2,張芳惠,399,0910108,0910108,0910108,12冊30頁,1,5,胡志強,財團法人臺中市文教基金會,0780222,臺中市英才路六００號(臺中市政府文化局),宏揚中華文化，提昇生活素質為宗旨。,由陳一平等人捐助,"臺中市政府      中華民國七十八年一月二十六日",永　久,101005000.00,1,0910108,,,,"章程變更：原捐助及組織章程第四、六、十三、十四、十五、十六、十七
、十八、十九條，分別變更為第四、六、十三、十五、十六、
十七、十八、十九、二十條，並新增第十四條。",,,,
091法登他000008,1,2,張芳惠,901,0910108,0910108,0910108,22冊19頁,2,3,李生傳,財團法人私立傳統慈善基金會,0840927,臺中市中區公園路一０五號,為倡導孝道世界，提倡人生佛教，促進家庭和樂，喚醒世道人心，期以帶動社會安和，籌建智障孤兒教養及關懷老人，提倡孝養觀念，使之有適當之安養與庇護，為慈善盡一分愛心。,各界捐助,"臺南縣政府      中華民國八十四年九月十五日","永  久",10000000.00,1,0910108,,,,"章程變更：捐助章程第一、四、三十一條修訂。依台灣台南地方法院八十
八年度聲字第八七五號裁定變更。",,,,
091法登他000009,1,2,張芳惠,163,0910109,0910109,0910109,7冊3頁,1,11,王乃偉,財團法人弘光技術學院,0560622,臺中縣沙鹿鎮中棲路三十四號,為遵照國家教育政策暨現行教育法令之規定，辦理弘光技術學院，並謀其健全發展。,由王毓麟捐助,"教育部      中華民國五十六年六月二十日",永　久,1666635862.08,1,0910109,,,,,,,,
091法登他000010,1,2,張芳惠,894,0910110,0910110,0910110,22冊12頁,2,4,趙雅博,財團法人教育興革文教基金會,0790605,臺中縣大里市益民路二段一五八號,本會以主張學術自由化，教育多元化，重整社會道德，復興固有文化，促進教育興革，提昇文教從業人員品質與福利為宗旨。,由創始人馮定國等捐助,"教育部     中華民國七十九年五月日七日","永  久",3000000.00,1,0910110,,,,"章程變更：原捐助章程第二、四、九、十、十一、十二、十四、十五條修
訂。",,,,
