登記案號,序號,分事務所地址,網站連結
091法登他000005,1,台北市信義路三段一六二號六樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/uP0t6TJzhKpB2ujNL-Bt4roMN5zlQpOigv3lgqfnDmd1kvEFzMsXUZXjmw==
091法登他000005,1,台北市信義路三段一六二號六樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/vmhB_n7HSu14n4nq75hWAS1bM4y07TRNZ9qbecrmJCA-kPRS0OWIqcbWcg==
091法登他000005,2,台中市工業區三十七路二五號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/oAsVc5SdN3IlQef5_W6Ijzty_4y9vfAPkAKifhu10xFuwyNwUuXHcdAmGg==
091法登他000005,2,台中市國光路二五０之二號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/F2AoautI6a3WKIQ0zk6kFa3kgHKKXh3W-6tZaRvo7nG3rUUMa3_mI_DFRQ==
091法登他000034,1,台南市南門路三四一號之四,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ONGfLBFeIBYAAJG9f7oFO6gEofJUvS68n_U-vLsUBEy9h25cgQWy5dA-wCM=
091法登他000034,1,台南市南門路341號之4,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ToIHyYs3gpW8zci5ZQAZpjH1na0sd-l3OKIni4Pz57u1XnWp13sJ8FYf4FA=
091法登他000050,1,高雄市市中一路一六七號五樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/0Hfe4FsUFb_WLzNpFADsHocHftFMTxHFyHqoDxpYR0JAzaJqP7p94IHV2MY=
091法登他000050,2,台中市中港路一段三九三號八樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/KDuWqaAdXIAoO_IXZJyI8OFb1qfn3xr1efSHYEipZpMIHwcOgKx7_oxj4bw=
091法登他000067,1,高雄市新興區七賢二路二十五號四樓之六,https://aomp109.judicial.gov.tw/judbp/whd6k/q/p1uMzZ3vDGwVc4a6lUqg8uK-qDbz9OTbF60wc5wgyiOP2apTrBzv2A_Umbo=
091法登他000067,1,高雄市新興區七賢二路25號4樓之6,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PPzM6ynWqen_PrLtsNDRWmr8-HWv_jJHKOM_XrKMUzarC2_IQfHttwxqPDQ=
091法登他000099,1,台中縣豐原市豐年路15號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tFreMz0GF9f9izyiCKPAPYX3kkfxPtg838zkCCshbJslQALlecqA5n29wyQ=
091法登他000126,1,台南市東區裕農路457號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fX-GdS--6YUklTfjzd6z6Db4jJD5uxxliHEwYzB6tHRWDqNI5oP-rNeLwog=
091法登他000138,1,台北市信義路三段一六二號六樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8KfaPu6jMu0j8mJ6fTG23Rb_-SkD8u-Eh6bfNleal9bAEjyFdFYE1M_RfA==
091法登他000138,2,台中市工業區三十七路二五號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/GCx1LsETUL9hDrJvOpdVr-aUibtCJEpzOgzsagQ7jpzEbIPVRWlC2k5J7w==
