登記案號,序號,職稱,姓名,網站連結
091法登他000001,1,董事長,釋傳孝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/lR_aUvA5urZ2TPxcHSrxwn774zCam3at2Xa-w4JmfIq3Q69ul8Ak_lZfZw==
091法登他000001,2,常務董事,洪繼宗,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QKhcHH9J_SflOHVVQdR6GiBcNZRKCk9uePrOpYqWNwMTyENhziWKSL8WoA==
091法登他000001,3,常務董事,陳來春,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tytyK1bsMRORSEG2AspoME-l-dQ1x867tDoryBWzv12L4Idpe2DgENhCeQ==
091法登他000001,4,"董  事",林國達,https://aomp109.judicial.gov.tw/judbp/whd6k/q/sd6pebHZMJpv5Z9gqhzzL5sy7Gjp7bNk8f-MCCiyo0CglY8dAbb3sLpRBg==
091法登他000001,5,"董  事",曾金雄,https://aomp109.judicial.gov.tw/judbp/whd6k/q/u2HNj6KZZLnge1Z1z3THxiRibUaw2DLs1D3_Dmx9W7a8rP2Qw5RyY9dfqg==
091法登他000001,6,"董  事",柯添財,https://aomp109.judicial.gov.tw/judbp/whd6k/q/onrCjyove_aRIbRZQa0EXPhfRNRScOt6hEc-nnSgNFEASnEn7P3_Yh0dAg==
091法登他000001,7,"董  事",歐丁林,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ionvXMupSYZ1Oi-zgsK6Lxi49NXo2JMX8TTvBj6lwbvp5GSvJjU_W2qXug==
091法登他000001,8,"董  事",曾光逢,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wZ4EHT-1pSMs4RfcStH9h-O2rSWpqhrNfizJRGEppoyky-b_BLsQTJhZKw==
091法登他000001,9,"董  事",蔣叁富,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gTRp9eICgOVEscl3aGuoqeRdFsXxjWO70v_1ebT2MZIdLDI-japzPchG2w==
091法登他000002,1,董事長,黃慶南,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DksO290SviGwkeUKTmJmYfIn3HxA4ZJ6eSWhGQAKQYLtohXDAvalgfQx8g==
