登記案號,序號,職稱,姓名,網站連結
091法登他000001,1,董事長,蔡煌瑯,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ELZJuynN4yKODCWjpw82hB3kWNfmUZFsbZjJ8A3RtHDRFObvCHDJXRIJEQ==
091法登他000001,2,"董  事",許阿甘,https://aomp109.judicial.gov.tw/judbp/whd6k/q/XSdIEs0g5HUSvowR6WvgPixAc0FxMcsNDN3ueTpSaIBIXgaZwd1fOwArrg==
091法登他000001,3,"董  事",謝文傑,https://aomp109.judicial.gov.tw/judbp/whd6k/q/exWS1rOKqXLtsJ3d3ROGS5GfIz9ey_RjikVfoqMuSssGOcETxQTdU9j6XQ==
091法登他000001,4,"董  事",黃碩基,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OETqjUcNLkhSDHjnCjJHUYqoOhgu4jk7O8OW_zc5kmgW5pzwO7irwk_rXw==
091法登他000001,5,"董  事",陳益豐,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hQ2KCVcaEvHurnGF185V-zoRYjYUjtir0MLe3eO0CNM6DBf53u65MxK3_w==
091法登他000001,6,"董  事",廖學潘,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6PlMdKwBXdfx6Q7yXka8Y3n1bf6HUhy1LK5H__fkc9z3T1WVoDN_LxOKyg==
091法登他000001,7,"董  事",張東榮,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Y0f-kzxGlfhJu8Ozb_CfzzIMXq3rEbzzDKgKUCifZzCs6l9h7mynNHlJyQ==
091法登他000002,1,董事長,林明德,https://aomp109.judicial.gov.tw/judbp/whd6k/q/MJLrl2ol5u0O6ML2KnfcY68NhptpqeyircdMXdqeJRyHKBoh4gtmwNWjww==
091法登他000002,2,"董  事",陳榮彬,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VwgENXVfDvjISdORyXsUEU-NLJsEHb9aw2m1lPsG5AtFeneCKeyKKMaR2w==
091法登他000002,3,"董  事",劉永芬,https://aomp109.judicial.gov.tw/judbp/whd6k/q/CnPRZrI1mGUj8gVI1RjG4RNfzS0mYPHth0_OQHOmUmNCoT9BIV22RuYZZg==
091法登他000002,4,"董  事",林泰助,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fkCqXHymbk7fr2mPDove64PLavsYMEKKUL4dRaQ3FJqjLTfNgJ49_w-Izw==
091法登他000002,5,"董  事",林宥佐,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7ej29tCoe_zvYYOMMqf6BTyG0KcyT5rm6NcDUH0RHLR1WbUXTeGpEs8eSw==
091法登他000002,6,"董  事",陳清源,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Uhc4qFSAc5gb0H8zvic3ZyuqBdD38LlOmjaqRAaQHJ7BGhxk1BtHQL8EqA==
091法登他000002,7,"董  事",黃良宇,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Efg64fmSWg3kgy38vpbG5mBX2SnS8tDDUZkzucBDi07LMldhuRr6nlokVA==
091法登他000003,1,董事長,林秋堂,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tIWDljv-br5Z_xoz2QkL8K9xGwRbr5QmgZtL7UB3RKCeuFa-decwNwIeWg==
091法登他000003,2,副董事長,王金墻,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ZP3QdYGR04_yZBom_cNVs_b-SyqyrprpRDn6k9_jQ3I0Ujw8saRRP5jSvg==
091法登他000003,3,常務董事,張敏政,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Xds1hFAcImIlhNoeGaMEb31p_gVUeiPTBaMuEJzWeuytb0q3_SsnxuLhPQ==
091法登他000003,4,常務董事,林貴山,https://aomp109.judicial.gov.tw/judbp/whd6k/q/4yvZF088v4-ZtLUM7bVdAbMnFbAGzLNpJDvROzpOE2juMerBwJpZOoK0Lg==
091法登他000003,5,常務董事,邱瓊輝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/vvD_yzGpXxZPC2cRClrMctyYB3_OKxsEUaebM8_nwRhHCjoV-ib73QFgAQ==
091法登他000003,6,"董  事",洪余秀春,https://aomp109.judicial.gov.tw/judbp/whd6k/q/d1BGjrQsUeEeVUUhW1adqbVyHzLx8xBSJapfuhP5tdzUMVvPweOLn18_1Q==
091法登他000003,7,"董  事",白松錦,https://aomp109.judicial.gov.tw/judbp/whd6k/q/olwFosJcQJ1tooJaRFbcyS9OU5Dh0ZkWxoWNY4kCaQzq3X1hjAtF_vKYrg==
091法登他000003,8,"董  事",梁平定,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6xhZMPS2nnHOhWpMIfn6b3O3Bm5ZKo4VVOwM_RF0Fp417dxKI96HOewjyw==
091法登他000003,9,"董  事",林碧珠,https://aomp109.judicial.gov.tw/judbp/whd6k/q/pUpYIvKh4HdZEeBMEhW2-1uKhLMvDHnb3OtcJKCrfIkfUJN1G_SHuE-rjQ==
091法登他000003,10,"董  事",王杉榮,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ceGr9Ro4l9yz0IROSkkneWg1tHO4M-0rBPTFZ2b4crnej40-vM1kMq5nqQ==
091法登他000003,11,"董  事",梁平奉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/i_yOB5xozC4ZLhHPYfTjkdM0Y_KaEBb4wVJptZLqSLgxaJEU43oT5e3Glg==
091法登他000003,12,"董  事",施坤土,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6muR2Ar52YA4LKvExVd1Celhj9SFPPzRLMhOG00bnLgS7P4WZpOOxNa4mw==
091法登他000003,13,"董  事",余相泉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/TMUuqsvwr-Nt27HupvwF9jrKeDjZAEXtbpb6ip2axm3P4CIMGKnx89d8Og==
091法登他000003,14,"董  事",梁協昌,https://aomp109.judicial.gov.tw/judbp/whd6k/q/x69OK3srYUBjRSgK_sUoaVzRTZacuAAXTWaMb8Wvaroqea4g2jOC2JNSoA==
091法登他000003,15,"董  事",余文田,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5uaN_LiWejP1P63TRRiUfJfsSLs20bKZmw3hTG-eX70dBSC_24hZnZmjgA==
091法登他000003,16,常務監事,朱進丁,https://aomp109.judicial.gov.tw/judbp/whd6k/q/isIX1dn3vcVKNSDi461hP1f_ZDGdWmChNCLiEik2N9Xp1Z-urc6TOU27Uw==
091法登他000003,17,監　事,謝秀芬,https://aomp109.judicial.gov.tw/judbp/whd6k/q/UwaMed9j24JhJ7CQRc1YaMl_66IqAFiaD1G4I49FjrbyxrwRaBvse_MXKw==
091法登他000003,18,"監  事",黃綉鳳,https://aomp109.judicial.gov.tw/judbp/whd6k/q/kEKLxHmv3QggQ6VB5nkN6HHBqie-Aafs_224_LQub83tPUNksCpRP8NEfg==
091法登他000004,1,董事長,陳清福,https://aomp109.judicial.gov.tw/judbp/whd6k/q/rz9YRAL5DWvpQtOHbv-fW9LbmOsL7IOrbl55mnOodP2_x53ZoCfYiOEE0g==
091法登他000004,2,"董  事",洪芳亮,https://aomp109.judicial.gov.tw/judbp/whd6k/q/piI24Ba5kl7hAX1dlDZJ4iHmONIJohao94q8jJoyEQmT36Pab0HHI_TqKQ==
091法登他000004,3,"董  事",洪豐田,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tsR-GYKjtFRhiERh-Q4SQaZvGiNyyF1yU752tcUBqD8Q3FV_DJNNGFBh1Q==
091法登他000004,4,"董  事",張振葉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/KniOWuYlj488TQSRBF9g-7jm72qOauqo3sopKFMOCimkAfJ3bnfANm7yBA==
091法登他000004,5,"董  事",白景滄,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VgpGht2id3LBR6_nBTtPOsM_4ScIdpOmCKxDV-Wn8FbdJRyhi9Nbl3AW9A==
091法登他000004,6,"董  事",洪仁進,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OJlFL_-B3EB9dNVTORCBNCA2116ycj8ruuwN4AT0VIIR7Huawqd-IiHAHw==
091法登他000004,7,"董  事",謝明輝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gkmzY23aSmNnR7IvRx2DAP2f7PBmcB_pw_qnXoPOWjzGEBvmEAscPhhdUg==
091法登他000004,8,"董  事",梁守德,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-vHY74jXBL4XHc3Cu461_Ps0J652u7g-5EwPc2qdDw29z7msMZeBkEsb7g==
091法登他000004,9,"董  事",吳月桂,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LUkmTYoJLF6qCiyC7lBwD7yQ_DQgtBXEVAA8yCJgbdOi0GN2zkk41UsMnA==
091法登他000004,10,"董  事",許振芳,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8udH1mGrC7HXtujPxgGnZHXvlUBFurHSYu8Q2s4spmxHKiZVv-CSXVoPcA==
091法登他000004,11,"董  事",陳漢卿,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Ffjn7GHnTqURtyea1doom7q1hCqeV9UA9hPdAsA-iJdIgbYcRrrKSx1fwg==
091法登他000004,12,"董  事",郭慶隆,https://aomp109.judicial.gov.tw/judbp/whd6k/q/JFS6HGRjddrCZOqatFEYEdjMwhREfI_yVzUIvU8xcGl3-xAqliskJ_v9ig==
