登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
079法登000001,1,1,林文鼎,44,0790113,0790113,0790113,2冊39頁,,0,李育軒,財團法人國防管理學院校友文教基金會,0790113,台北縣中和市民安街一五０號,"以倡導管理科學之學術研究與發展，帶動學術研究之風氣，增進教育        之效果為目的。",由社會熱心人士捐助,教育部七十八年十二月二十八日台七八社字第六四一九七號函,永久,1100000.00,1,0790113,,,,,,,,
079法登000002,1,1,林文鼎,178,0690526,0690526,0690526,7冊9頁,,0,邱弘文,財團法人台北縣私立邱和成慈善基金會,0690526,台北縣鶯歌鎮中正二路六十七號,以紀念邱公和成生前樂善好施，救濟貧困疾難，或低收入者學童獎助學金為目的。,由邱弘文先生等人捐助,台北縣政府六十九年五月二十二日北府社三字第一０五七四七號函,永久,20000000.00,1,0690526,,,,,,,,
079法登000003,1,1,林文鼎,45,0790214,0790214,0790214,2冊41頁,,0,李鍾桂,財團法人中國青年服務事業文教基金會,0790214,"台北市松江路二一九號   分事務所：台北縣板橋市中正路四十八號",以服務青年，推展各項文教活動為宗旨。,捐助,教育部七十七年三月二十三日七七高字第一一八九三號函,永久,27303790.00,1,0790214,,,,,,,,
079法登000004,1,1,林文鼎,195,0530410,0530410,0530410,7冊43頁,,0,蔣宋美齡,財團法人私立輔仁大學,0530410,台北縣新莊市中正路五一０號,為遵照國家教育政策暨現行教育法令之規定辦理私立輔仁大學，並謀其健全發展。,由羅馬教廷捐助,教育部五十三年四月一日台53高字第三六三０號,永久,843645930.00,1,0530410,,,,,,,,
079法登000005,1,2,林文鼎,38,0790302,0790302,0790302,2冊27頁,1,1,周金鎮,財團法人台灣省台北縣周可安大宗祠,0780222,台北縣板橋市民權路二０二巷十五弄四之二號,以宏揚祖德，興辦社會公益，慈善事業為目的。,由周金鎮、周有生、周志宇等捐助。,台北縣政府七十八年二月十一日北府民二字第三九九八七號函,永久,14943500.00,1,0790302,,,,,,,,
079法登000008,1,1,林文鼎,46,0790313,0790313,0790313,2冊43頁,,0,蕭春融,財團法人台北縣私立竹林幼稚園,0790313,台北縣永和市竹林路三十四號,以創辦台北縣私立竹林幼稚園，並推廣發展為目的。,由創辦人捐助,台北縣政府七十九年二月二十六日北府教二字第六一四二五號函,永久,1000000.00,1,0790313,,,,,,,,
079法登000009,1,2,林文鼎,5,0790321,0790321,0790321,1冊9頁,2,3,"吳  勇",財團法人基督門徒訓練中心,0711021,台北縣永和市中和路三八九巷五號三樓,培養訓練基督門徒為教會傳道人，從事國內外宣道工作，並推動教育文化社會福利及公益事業為目的。,基督徒個人或基督教會團體自由奉獻,內政部七十一年八月四日台內民字第一０四六七０號函,永久,5681648.00,1,0790321,,,,董事印鑑。,,,,
079法登000010,1,1,林文鼎,47,0790328,0790330,0790330,2冊45頁,,0,邱海水,財團法人邱海水文教基金會,0790330,台北縣板橋市大東街七號,以推動文化學術研究，獎助家境清寒優秀學生為宗旨。,由邱海水捐助,台北縣政府七十九年二月六日北府教一字第三六五四九號函,永久,20000000.00,1,0790330,,,,,,,,
079法登000011,1,2,林文鼎,450,0790406,0790409,0790409,16冊13頁,2,7,江潮祥,財團法人台灣省台北縣江璞亭祭祀公業,0520831,台北縣板橋市南雅西路一段一七四巷二十六號,以祭祀先祖闡揚祖德，敦親睦族，增進福利，樹立團結互助精神，並興辦社會慈善育幼暨社會公益事業為宗旨。,由原管理人江榮國等捐助,臺北縣政府五十二年八月十六日,永久,1410900.12,1,0790409,,,,法人圖記及董事印鑑。,,,,
079法登000012,1,2,林文鼎,339,0790411,0790411,0790411,12冊31頁,2,3,陳統桂,財團法人台灣省台北縣新莊市新莊教會聚會所,0610225,台北縣新莊鎮思源路八十七巷二十六弄十五號,以成立聚會所，傳揚基督，引人歸主，並舉辦慈善育英公益事業為宗旨。,由信徒捐助,台北縣政府六十一年二月十二日北府民一字第二二二五一號,永久,3120000.00,1,0790411,,,,"修正組織暨捐助章程第七、十三、十四條。                          
法人圖記及董事印鑑。",,,,
