登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
079法登000008,1,2,林朝松,46,0790124,0790201,0790204,2冊33頁,2,2,陳崇德,財團法人台北市中華顎裂兒童基金會,0770421,台北市德行東路九十巷三十三弄二號五樓,以辦理清寒家庭之唇顎裂兒童醫療費用補助及復健服務為目的。,捐助,台北市政府社會局77.3.31北市社四字第一０六四七號,永久,5000000.00,1,0830819,0830819,0830819,,,,,,
079法登000013,1,2,,5,0790323,0790323,0790323,1冊9頁,2,2,董事長,財團法人私立銘恩孝園花園公墓管理服務中心,0740410,台北縣金山鄉五湖村南勢路十六之三號,為私立銘恩孝陵花園公墓永久管理服務。,捐助,七十四年四月六日台北縣政府(74)北府社一字第九０七０二號,永久,5000000.00,1,0790425,0790425,0790425,,,,,,
079法登000015,1,2,林朝松,49,0790213,0790309,0790311,2冊39頁,2,2,車參芬,財團法人台北市車道基督教會,0770812,台北市延平北路二段二三五號九樓,以傳播耶穌基督教教義辦理社會公益慈善事業。,由主內姊妹孫生遵捐助新台幣貳佰萬元,台北市政府民政局77.7.26(77)北市民三字第一一八八二號函,永久,2000000.00,1,0830819,0830819,0830819,,,,,,
079法登000018,1,1,,82,0790313,0790320,0790322,4冊23頁,,0,呂威震,財團法人警備學校校友文教基金會,0790320,台北縣淡水鎮沙崙里五十二號,"研究固有﹁六藝﹂專精警備、治安、動員、學術、復興民族文化重建        倫理道德。",捐助,教育部79.1.25台(79)社字第三九六五號函,永久,1000000.00,1,0830905,0830905,0830905,,,,,,
079法登000020,1,2,林朝松,14,0790315,0790323,0790325,1冊27頁,2,2,詹錫富,財團法人星友社會福利事業基金會,0750306,台北市承德路四七三號,辦理濟老疾病醫療、獎助在學之學生為目的。,捐助,台北市政府社會局75.2.21北市社三字第六八五四號,永久,1507950.00,1,0790404,0790404,0790404,,,,,,
079法登000025,1,1,林朝松,83,0790403,0790404,0790406,4冊25頁,,0,陳桂蓉,財團法人台北市妙德蘭若,0790404,台北市士林區仰德大道二段四一巷二四號,宣揚佛教教義，發揮宗教仁愛精神及辦理社會公益慈善事業。,由陳桂容捐助房屋一棟,台北市政府民政局79.1.3北市民三字第二一三八二號函,永久,220700.00,1,0830905,0830905,0830905,,,,,,
079法登000028,1,2,林朝松,59,0790411,0790412,0790414,3冊17頁,1,1,王忠善,財團法人台灣基督教道生長老會,0780118,台北市北投區中和街錫安巷一一二號,本法人為永久孝立之宣教團體，奉行基督博愛救人精神，研究教義真理，遵照聖經原則傳揚福音，設立教會並辦理社會公益慈善事業為宗旨。,捐助,台北市政府民政局77.12.22(77)北市民三字第二一九六四號函,永久,3159000.00,1,0830823,0830823,0830823,,,,,,
079法登000035,2,1,林朝松,84,0790419,0790423,0790425,4冊27頁,,0,"許  丙",社團法人中華民國服裝技術士協會,0790423,台北市南京西路四七號二樓,本會以感念政府建立技術士制度德意，聯繫有証之服裝技術士，輔導繼續從事研究進修，增進新知創新技術提昇國內製衣水準，共謀同業之發展。,會員會費及捐助,內政部78.12.22台內社字第七六三０二八號函,永久,37613.00,1,0830906,0830906,0830906,,,,,,
079法登000036,1,2,,3,0790423,0790423,0790423,1冊5頁,2,2,董事長,財團法人中華醫學研究獎助基金會,0731106,台北市北投區石牌路二段二０一號,"促進我國醫學研究發展，獎勉每年傑出醫學論文著作人，發給獎學金        ，基金充裕時得主動獎助醫學研究及進修等事宜。",捐助,七十三年十月十七日行政院衛生署衛署醫字第五０一六八一一號,永久,10274680.00,1,0790423,0790521,0790521,,,,,,
079法登000050,2,1,林朝松,85,0790523,0790523,0790525,4冊29頁,,0,謝清俊,社團法人中華民國計算語言學學會,0790523,台北市研究院路二段一二八號中央研究院計算中心,從事計算語言學之研究，推行應用與發展。,會員會費,內政邰79.4.9台(79)內社字第七八一二八０號函,永久,200000.00,1,0830906,0830906,0830906,,,,,,
