登記案號,序號,分事務所地址,網站連結
089法登他000016,1,台北市信義路三段一六二號六樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/CQMBpybKd3egqQ0GRVVvY5zHiIFyAOvilgfHEMWXdjj1ZB44oSeTO8Cuhg==
089法登他000016,1,台北市信義路三段一六二號六樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/vX9pV4NDU6o1kT2kGErZkqUK36GVe_Sx4mLn96lCDo2iU5oMs4s9xPQMTw==
089法登他000016,2,台中市國光路二五０之二號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IRgCwLiM3krkNDkLKlCPrCPWvW4MBE60JqHfmD-mpFVvx8ErRUpFROku0Q==
089法登他000016,2,台中市工業區三十七路二五號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/CaBAEpU9SPTMXiyEGGXx76nsw3pr7yWAtegtD4eho9iT483QIZSvagBTHQ==
089法登他000054,1,高雄市自強二路一七０號八樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fK0-WfaSIDAwhOZiuWO5fLX3y572OeQSrpC0Z2m8qZSDFOiSGUqS4wRoeCQ=
089法登他000054,2,高雄市三民區九如二路二四八號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/U26L9etAIOVRe6crGPo7WGdllp7e0DaIaz_lO6VWTDzcQExYlnQW3hV2OxU=
089法登他000077,1,台南事東區裕農路457號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/f7YIC4BMxGj22vGeNyNsS1_Hcp79Y0-lrnq0CQ3KT25FLqzjo9jQtL4cqgk=
089法登他000077,2,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/kS_YekD_GeOwlL1RQMGIOjFGFfx2lASDL0OB-ydXITJPwA3uycKx-uwUgDk=
089法登他000129,1,高雄市苓雅區三多四路一一０號二十三樓之三,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2veFEAvoNIWV-0c-70NJz8uoK51ZBFdrhkfcO6G3xkeEsS-pceLMxb_n6A==
089法登他000155,1,高雄市中華一路六十七號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/GyAtzVVVR9x53N1RSdPMspQhEUGPYv78S6NvKCt7rjA6d9UTyv9JcpWHLeU=
089法登他000155,2,中壢市環西路八十三號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gBN3sN_U6cObTuIhZHjp8L91oZB-xuLaaXDy-xtIVMuARLoUAIPk-H4aNPY=
089法登他000155,3,新竹市博愛街二十八號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/0SYLA1kjD1NzWgUMfS_CrA2XpegjpToGomveDZE58xDD3VYs7jbl6af0Ql0=
089法登他000155,4,宜蘭縣羅東鎮林森路八十七號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xrpw8KQ4yFjrPJcjGd3xvuYP6NvyYek3X6cOsW445znmfU4KxW5P23_rDGw=
089法登他000171,1,台南市東區裕農路457號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gnbo8UqHfVVAwtwi-9CN94fJG9t9r-PD1jW9PcdUiK3I4LOOlTr1GXWOXWQ=
