登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
089法登他000002,1,2,李木貴,56,0890121,0870311,0870312,4冊23頁,2,4,杜萬全,財團法人基隆市私立杜萬全社會福利慈善事業基金會,0770115,基隆市中山區中山一路五十八號,一、老人福利。二、兒童福利。三、殘障福利。四、低收入照顧。五、貧困病患之醫療補助。六、老弱無依之收容救助。,捐助,基隆市政府七十六年十二月卅日七六基府社福字第七五九六０號,永久,110892480.00,1,0890131,0891208,,,,,,,
089法登他000003,1,2,李木貴,51,0890127,0821007,0821007,4冊18頁,2,6,陶書敬,財團法人基隆市胡氏漁民遺屬慈善服務基金會,0720425,基隆市中正路六六四號五樓,本會以照顧漁民海難遺孤扶助，協助政府照顧低收入戶生活扶助為宗旨,捐助,基隆市政府七十一年十二月十七日七一基府社福字第六九六二０號,永久,6000000.00,1,0890131,0891208,,,,,,,
089法登他000005,1,2,李木貴,67,0890301,0860903,0860904,4冊34頁,1,3,黃澤青,財團法人基隆市一信文教基金會,0810604,基隆市中正區義一路七十六號八樓,本會以協助政府，配合社會需要，籌辦文化建設，推動文化活動，舉辦社會公益，以充實市民精神生活，促進市民和諧安康為宗旨。,捐助,基隆市政府八十一年五月廿八日基府教社字第三八四０五號函,永久,50000000.00,1,0890303,0891208,,,,,,,
089法登他000007,1,2,李木貴,18,0890309,0861218,0861219,3冊14頁,2,11,林金水,財團法人私立崇右企業管理專科學校,0560228,基隆市義七路四０號,為供應本校所需之一切設備及經費，以達成維持及發展校務為目的。,由王文光等負責籌措出資。,民國五五年九月十九日奉教育部台高字第一五八六六號令准予立案。,永久,777969619.00,1,0890313,0891208,,,,,,,
089法登他000010,1,2,李木貴,59,0890329,0850722,0850723,4冊26頁,2,4,李進勇,財團法人基隆市文化基金會,0781230,基隆市信一路一八一號,本會以加強文化建設協助推動文化活動充實市民精神生活提昇本市文化水準為目的,台灣省政府補助壹仟萬元基隆市政府補助壹仟萬元民間捐款壹仟壹佰參拾玖萬柒佰元,基隆市政府七十五年七月八日七五基府教社字第三八五四五號,永久,31390700.00,1,0890411,0900112,,,,,,,
089法登他000012,1,2,李木貴,12,0890401,0870401,0870402,1冊12頁,1,8,謝修平,財團法人台灣省基隆市私立二信高級中學,0540603,基隆市立德路二四三號,發展台灣省基隆市私立二信高級中學,捐助,台灣省政府教育廳五十三年七月八日教二字第六四一三號,"永  久",382566994.00,1,0890413,0900112,,,,,,,
089法登他000014,1,2,李木貴,88,0890427,0850712,0850713,5冊16頁,2,2,何慧君,財團法人基隆市私立李萬生慈善基金會,0850712,基隆市中正區港通里義一路六十六號二樓,本會依章程第三條以舉辦社會福利慈善事業為宗旨，並依第五條之目的事業辦理。,捐助，由捐助人李廖欵女士捐助成立,中華民國八十五年六月二十四日八十五基府社福字第０五０九七六號,永久,10000000.00,1,0890504,0900112,,,,,,,
089法登他000016,1,2,李木貴,2,0890428,0860509,0860510,1冊2頁,2,7,洪文山,財團法人基隆市私立博愛仁愛之家,0431104,基隆市暖暖區源遠路二五四號,以舉辦並發展社會福利事業為宗旨,捐助及補助,基隆市政府中華民國四十一年十一月十五日,不定期,200000000.00,1,0890504,0900227,,,,,,,
089法登他000017,1,2,李木貴,23,0890508,0810526,0810526,2冊4頁,,0,黃文榮,財團法人台灣省基隆市大佛禪院,0571022,基隆市信義區仁壽里壽山路十七號,宣揚佛教教義，善導社會風氣，促進社會福利興辦教育，發揚宗教潛移默化之功能及其他公益事業。,捐助,基隆市政府五十七年十月十六日基府民行字第五二五七五號,不定期,3744880.00,1,0890508,0900227,,,,,,,
089法登他000019,1,2,李木貴,17,0890613,0830916,0830917,3冊1頁,2,2,王愈榮,財團法人天主教台灣省基隆市益世堂,0560123,基隆市七堵區百三街七十五號,傳佈真理道德、促進人類福祉，宣揚政府政令、確保教會財產。,捐助,基隆市政府中華民國五十六年元月廿三日,不定期(無限期),63258840.00,1,0890613,0900227,,,,,,,
089法登他000020,1,2,李木貴,36,0890623,0831206,0831210,4冊3頁,2,8,曹延平,財團法人中華基督教台灣省基隆市浸信會,0630731,基隆市信二路二七二號,敬拜真神、傳揚基督福音、辦理慈善事業。,由教會會友奉獻敬贈,基隆市政府八十年十二月二十六日八十基府民禮字第九二一九七號,永久無限期,14771626.00,1,0890626,0900227,,,,,,,
089法登他000022,1,2,李木貴,27,0890706,0870610,0870611,3冊8頁,2,9,錢志純,財團法人台灣省基隆市私立聖心高級中學,0600830,基隆市安樂區西定路一六六號,創辦聖心高級中學，培育學生五育均衡發展使普科學生具備繼續升學之能力職業類科學生具備專業智識技能並謀其發展。,捐助,五十八年九月十八日臺灣省教育廳(五八)教三字第五九二六四號函。,不定期,340440881.00,1,0890712,0900227,,,,,,,
089法登他000023,1,2,李木貴,15,0890706,0870610,0870611,2冊1頁,2,10,錢志純,財團法人台灣省基隆市私立聖心國民小學,0550608,基隆市安樂區西定路一六六號,遵照國家教育政策現行法令之規定，辦理聖心國民小學，並謀其健全發展。,捐助,基隆市政府五十四年八月二十五日台灣省教育廳教四府人甲字第０六八五四號函,不定期,168357813.00,1,0890712,0900227,,,,,,,
