登記案號,序號,職稱,姓名,網站連結
089法登他000002,1,董事長,杜萬全,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_Tko-FbrrEDT3EkmpWRO4VfM4UJKElp4Org1wkOJCJV_0Y5Q_troLBQ-Ng==
089法登他000002,2,"董  事",杜恒誼,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_S9iTinaZ-wcR90RsvyrGMw8f1oWa5cZvZI0jiYOk8r3ldQrPK67t_Lgfw==
089法登他000002,3,"董  事",杜恒芬,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xqPx32DYHa3mm-Gfh2MQ0bdQPo0Bo9-LzBl3F-41iHchDRvuKeB37oBl0w==
089法登他000002,4,"董  事",杜鎮川,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QY8cG4WHrhRtm-yRiieg5WtAYz9OX-woVOo7KI4TkdpdV6sS1Y1zsomdPQ==
089法登他000002,5,"董  事",杜昭彰,https://aomp109.judicial.gov.tw/judbp/whd6k/q/upuB8wcNb0mtOIbitddX7O5SCIhWS3tfZQeVjfdnepE7QhY-y5edtsdhew==
089法登他000002,6,"董  事",王世浤,https://aomp109.judicial.gov.tw/judbp/whd6k/q/KGbMpSC8dLKyBO_wZ_CLJlD8GL9NgC9CMFnf1roy8b7XmMRmWPGtgYDrZA==
089法登他000002,7,"董  事",陳獻章,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6axjJzlQkL8YqRV-NyhvAhMkGmXe2MDAsLpNgnk1MhQT-OWmK0wyv61r1w==
089法登他000002,8,"董  事",楊俊彥,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LqLGZSf_gWcmE3l-jHHdLyUjO-OnSHl3WlGWTx_iug5sEmEgTXYbryF6Dg==
089法登他000002,9,"董  事",郭廷碧,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EKM8RkbDqxJV8_Qd2uNzdsrPKgM-NvuIFeOXkTIC-Gf2EtCF9auIDfvXdw==
089法登他000003,1,董事長,陶書敬,https://aomp109.judicial.gov.tw/judbp/whd6k/q/JoOPrjBM71SIhZ-SvjltFhMNfbyxQo3DiY7vhRJ467QCtaKtsyGOqKZQtg==
089法登他000003,2,"董  事",梁惠鳳,https://aomp109.judicial.gov.tw/judbp/whd6k/q/HFI86_DkvzLZ-MmgNGg70e7BDRjt4Mj0zF6ew380S6CUmeVtv04-FbeqKQ==
089法登他000003,3,"董  事",許謝素珍,https://aomp109.judicial.gov.tw/judbp/whd6k/q/c_xh6laOBvNg3bRXUpjo9V7rFYLXSKwTadElOr3N1eJCE1aJiAPE3OGX1A==
089法登他000003,4,"董  事",王淑芬,https://aomp109.judicial.gov.tw/judbp/whd6k/q/P_Wc1Lda0v8uZnIW5CWCkiTTXBBXBrQBOOL8L7ys5-NHj4g5HxPURR3Yxg==
089法登他000003,5,"董  事",胡文超,https://aomp109.judicial.gov.tw/judbp/whd6k/q/vOZDceJcAlba-avybzel-ys_v16D0ek7tyErz2h0SK8ArGrSj3qpPlITlQ==
089法登他000003,6,"董  事",彭源裕,https://aomp109.judicial.gov.tw/judbp/whd6k/q/d6jEBprRNi8aMlhunJ4UMoLiu832OpDV7w9q-j58FOsmizf24BP7kG4YqA==
089法登他000003,7,"董  事",陳慶鴻,https://aomp109.judicial.gov.tw/judbp/whd6k/q/H_hEGPfOJyPVnCep2gKatdBViwTgnG5EEmc5r-comoydUBQ_LCKrdbrIJA==
089法登他000005,1,董事長,黃澤青,https://aomp109.judicial.gov.tw/judbp/whd6k/q/yElp9SmCKfxSdl7WgGydSmcpZAexrpQ8hAnEKHOp4g4LdEaJSPfHLKrFAg==
089法登他000005,2,常務董事,蘇輝庚,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_BjQSnu1LAKpt2lO9YZycGK7yuM4-ilsa4LRk4PQ1B2jMR_xApkUx0cvgg==
089法登他000005,3,常務董事,陳春貴,https://aomp109.judicial.gov.tw/judbp/whd6k/q/sr4yhmmc32sWIz2yD68Yhkd63q1GibSsm74C4DulO6C7dAoalCgMNGBfIQ==
089法登他000005,4,常務董事,雷添丁,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_LMtLlho4vADRZMGTYdHRMG44VswJ8BE5h4CaqqaZVyd-CV8s7zyYfnQ8Q==
089法登他000005,5,常務董事,蔡哲夫,https://aomp109.judicial.gov.tw/judbp/whd6k/q/HTjnePUD9cPHqzkxnIByaLlT3U0rf62pR4XAvDGX5MMmCeGFJwC-XHuVfw==
089法登他000005,6,常務董事,陳錫金,https://aomp109.judicial.gov.tw/judbp/whd6k/q/p6gTTpKMXMiNe8mIQgPLy8bNf3YPnqI2d3oJMnoegCS5yfDsPTr9EryO3g==
089法登他000005,7,常務董事,王仁君,https://aomp109.judicial.gov.tw/judbp/whd6k/q/GzSrSzvy50FJTBdNKgzjIumAIWJhsNXb5wuHbixXBqWulHEBKwk78JEJtg==
089法登他000005,8,"董  事",黃文榮,https://aomp109.judicial.gov.tw/judbp/whd6k/q/E7ByT7B6wuvWx_7sapI353AU9TUNjKY5eUCuEJcpRSqkzfRgt8guody-9A==
089法登他000005,9,"董  事",廖瑞虎,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PjjVK2VmkQqPbGNVwBQv4ln0abV-tyH68MG2hXP1XGMM_wxQGnFrT_8tcg==
089法登他000005,10,"董  事",李志清,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EcrdWaNOnaCDBjtJdqSxeYd7r8S-7rUv2xri3GdZgcwicHyeAttdvrIpnA==
089法登他000005,11,"董  事",王清樹,https://aomp109.judicial.gov.tw/judbp/whd6k/q/pXmAuBat5cmW8qk3H1bmc2PXUloaRR5gU-nx6hw1hbNdfbET2kjyuZhIAg==
089法登他000005,12,"董  事",白田水,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ulI5ukeTij8chwmhVmAz_CDkv1KKifHpA25GUnCdrjyNoAqYiCakr02K_Q==
089法登他000005,13,"董  事",吳阿石,https://aomp109.judicial.gov.tw/judbp/whd6k/q/3lCmorBrqBHQD_CSVQBPV_OPPws-_IlzsTRuPNWe_y30bd-5A9BjrtVZ9A==
089法登他000005,14,"董  事",王清登,https://aomp109.judicial.gov.tw/judbp/whd6k/q/rt3IQsjtUmRffsG8W_uy6HxT9iDwLp8EZaxq3M5Gh_FhtpOxA8i-q2E05A==
089法登他000005,15,"董  事",林正雄,https://aomp109.judicial.gov.tw/judbp/whd6k/q/XDjJ11GBZmv0rsDvVA4yQo4xAOHIDFCSL8bS7ZQES27G-5jgdOGue8QHaA==
089法登他000005,16,"董  事",李增煌,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hPpkqWJuzdylXvqMrW7CQDnF2bM-WDOSBNLjgG2E3pM45TLmwNCHoMpiyg==
089法登他000005,17,"董  事",高政賢,https://aomp109.judicial.gov.tw/judbp/whd6k/q/XNuOpNvcb3KnPLXq39-eXF3EvL-0Ot644znjJKH7JYu3UN2ts19RmdnqfA==
089法登他000005,18,"董  事",王麗君,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Y3XHqFmtnKT--W9ZufxUABtKtV1ye2fZXyri8z3nSetGnRC1EmtKWrhXmg==
089法登他000005,19,"董  事",朱憲瑾,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6S0zcJ-mzG0ZiTiG47zGsF9MmEH7exHe7pWEG9DoF5-O1gv5aQH6n_sDpQ==
089法登他000005,20,"董  事",江鎮邦,https://aomp109.judicial.gov.tw/judbp/whd6k/q/UGNfYxATf7-fFAluOefyhjycgWtbWVeT6rF9p8TUWs8AoHl2bBJU-F9tuA==
089法登他000005,21,"董  事",王明輝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/W-C_ZIpyTJgEPr3rgjLmehRGJQ_6CRG4KerlW6bhKsXl23UEVql8lXESzw==
089法登他000007,1,董事長,林金水,https://aomp109.judicial.gov.tw/judbp/whd6k/q/lI-ISRBbTLioyrJAeSY7G_auI--DXrj2XDrOmFppmSIxhoT-p1koANraLg==
089法登他000007,2,教育董事,王石番,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Q1khdSdPuy5N5Off9Zt29MsCmLUZaExhWn6PTXRH-tPZz-Yzo-5NyNWq5w==
089法登他000007,3,教育董事,郭仲成,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6LR5PXp6ggb4ooNf8O8JyF8Y8fq1lGla153xGSjOtVhv46xgpbTODWa_Gg==
