登記案號,序號,職稱,姓名,網站連結
089法登他000014,1,董　事,陳中和,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DAiNzvKJXqAWWPbqDDxSxoxLbEKkg2PTY3iThIVhYLyPfIMZNfZIdfoD
089法登他000014,2,常務董事,白陳碧桃,https://aomp109.judicial.gov.tw/judbp/whd6k/q/YOvIvhKbvvGhRglJ6b59rI-xJ6tiDKuzy9zXbXVy3_CGLcz-m3aGz_8K
089法登他000014,3,常務董事,林陳小梅,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IHhBAyllTM2OiSYrza_5ZYyqESl3GRy9T-WO1_gCfEKIhkNbskWstak-
089法登他000014,4,董　事,黃進墀,https://aomp109.judicial.gov.tw/judbp/whd6k/q/bCy6izh4k617dkskSiCwBKg1_N4n5TdbFgnLQg9mtXithufz58v9mOhB
089法登他000014,5,董事長,黃紫微,https://aomp109.judicial.gov.tw/judbp/whd6k/q/jDoeRaSzYLYYJkQ1HAGUpa-Jn4IqAXBURqL3rYpUtLpmwhu_TWShi8Ba
089法登他000014,6,董　事,陳振輝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/a-g5eRH0DE6LS-c6uueLlQEZrgs9OrJGo_FqSLhJb4oa3ZNdS1ddnkHv
089法登他000014,7,董　事,許林素葉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/UnnJvJPPGzeScM8Sv76r8qr-vf6c3EBEXO0MMmBHDIi57AjTgBTH9R1G
089法登他000014,8,監　事,蔡長,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OILWCm6cccp-1DMvkZZ7yWUbiIsGMWYH9Cw5KPIqj-j308qUEc0pLTgJ
089法登他000014,9,監　事,何文吉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/r1hbT2Mp5bZC2XT2Ho2_UGqt_VtffC5nFj_1ZggU6mE--17CeYWaEKCD
089法登他000016,1,董事長,方素敏,https://aomp109.judicial.gov.tw/judbp/whd6k/q/oGFeXKhcpm3m-Olds-uGujonmmh9O5RdDIOXQS6BDXkmssiKzJZ9BM37
089法登他000016,2,董　事,林義雄,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-68Q7wnmtcPWChMMq9Dfb7JOVCIatDr8LoJLmIXHqe4BybFnQ11p-Uyu
089法登他000016,3,董　事,吳乃德,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DrOJ_YwI04i2u8urMFwO_H6WOlGWbAE-KNasILvNj1zTfaO4jF32GTGr
