登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
089法登他000001,1,2,許瑞助,13,0890104,0890104,0890104,1冊13頁,,0,董事長,財團法人台灣省苗栗縣私立中興高級商工職業學校,0861115,苗栗縣竹南鎮大營路二一一號,以創辦苗栗縣私立中興高級商工職業學校並謀其發展為目的。,創辦人捐贈。,台灣省政府教育廳五一年八月十一日核准設立許可。,無限期,49523352.00,1,0890104,0900913,,,,,,,
089法登他000002,1,2,許瑞助,7,0890106,0890117,0890118,1冊12頁,,0,蔡桔來,財團法人中華道統文教基金會,0860822,"竹南鎮博愛街四十八號六樓  分事務所：竹北市中華路四二八號",本會為宏揚中華優良文化、提昇精神文明及生活品質、促進文化建設、增進善良風俗、使道統深植人心、以確立安身立命之基石。,由宗邱桂妹捐助,中華民國八十二年四月十五日教育部,永久存立,16908900.00,1,0890117,0900913,,,,,,,
089法登他000003,1,2,許瑞助,19,0890118,0890118,0890203,2冊9頁,,15,劉錦志,財團法人臺灣省苗栗縣私立建臺高級中學,0870331,苗栗縣苗栗市福麗里至公路二五一號,創辦私立建臺高級中學，並謀其發展。,本財團法人董事會籌資購買土地建築校舍購買設備為校產，供本校教育使用。,教育部。中華民國三十七年八月二十八日,無限期,410679798.00,1,0890118,0901004,,,,,,,
089法登他000004,1,2,許瑞助,47,0890221,0890221,0890301,1冊16頁,,0,董事長,財團法人臺灣省苗栗縣頭份石油化學工業區聯合消防隊,0881007,苗栗縣頭份鎮中華路五一七號,為維護本工業區各廠有關設備人員之安全、本工業區外居民生命財產，以期避免、減少意外災害之損失。,本工業區內各廠按照火險比率分攤捐助,苗栗縣政府中華民國七十三年三月二日,無限期,3829115.00,1,0890221,0900913,,,,,,,
089法登他000005,1,2,詹日賢,50,0890426,0890518,0890526,1冊19頁,,0,董事長,財團法人大苗栗發展基金會,0881106,苗栗市縣府路一００號三樓,以推動大苗栗經社文化發展，提昇整體生活環境，建立美麗新苗栗。,捐助人捐助,苗栗縣政府民國八十八年十月五日府訂管字八八０００八五七四六號,永久,15000000.00,1,0890518,0900913,,,,,,,
089法登他000006,1,2,詹日賢,17,0890602,0890602,0890605,1冊2頁,,15,董事長,財團法人台灣省苗栗縣私立大成高級中學,0870224,苗栗縣頭份鎮新華里二鄰六十五號,創辦私立大成高級中學並謀其發展為目的,由本會董事及地方熱心教育人士籌資購買及建築房屋捐獻為本會財產,四十九年五月十九日栗府教中字第二二五二四號,無限期,207831930.80,1,0890602,0900913,,,,,,,
089法登他000007,1,2,詹日賢,21,0890602,0890602,0890605,1冊4頁,,0,林火順,財團法人臺灣省苗栗縣私立君毅高級中學,0870317,苗栗縣竹南鎮山佳里一鄰公義路二四五號,發展地方教育,由董事長出資及捐贈收入,臺灣省教育廳四十七年十二月九日教二字第六七號,永久,330003968.00,1,0890602,0900913,,,,,,,
089法登他000008,1,2,詹日賢,5,0890825,0890825,0890828,1冊10頁,,0,董事長,財團法人台灣省苗栗縣中華基督徒祈禱院,0860819,台灣省苗栗縣造橋鄉談文村淡文湖三鄰三號,以基督教聖經之原則，舉辦祈禱以宣揚基督教義，辦理社會公益及宗教教育事工。,㈠贊同本院宗旨人士之捐助㈡基金之孳息㈢其他收入,苗栗縣政府七十七年四月十三日,永久存立,7556915.00,1,0890828,0900913,,,,,,,
089法登他000009,2,2,詹日賢,5,0891012,0891012,0891110,1冊5頁,,0,理事長,社團法人苗栗縣天賜慈善會,0860628,苗栗縣造橋鄉豐湖村阿義埤八之一號,以促進社會公益慈善事業為宗旨,由朱進棟捐助,苗栗縣政府⒋府社政字第五一四九一號,永久,718150.00,1,0891012,0900924,,,,,,,
089法登他000010,1,2,詹日賢,4,0891212,0891212,0891214,1冊9頁,,0,董事長,財團法人苗栗縣後備軍人(子女)獎學金文教基金會,0860819,苗栗市府前路五六號,奬助本縣優秀而家境經濟困難之後備軍人（含子女）努力向學。,捐助,中華民國六十九年五月十二日,無限期,6710560.00,1,0891213,0900913,0900206,,,,,,
089法登他000012,1,2,詹日賢,9,0891220,0891221,0900104,1冊15頁,,0,董事長,財團法人國立竹南高級中學文教基金會,0861023,苗栗縣竹南鎮中正路九十八號,協助國立竹南高級中學促進學生敦品勵學、奬勵教師研究進修、改善環境及發展校務為目的。,捐助,苗栗縣政府八十五年五月十五日府教社字第０五二四五三號,永久,5000000.00,1,0891221,0900913,,,,,,,
