登記案號,序號,職稱,姓名,網站連結
090法登他000001,1,董事長,林義重,https://aomp109.judicial.gov.tw/judbp/whd6k/q/d6nwJQnyFyhABraaMMrVrgDYl-K4AKoDG50O28beuEz-459VOyMBAUtNVcQ=
090法登他000001,2,"董  事",林長勳,https://aomp109.judicial.gov.tw/judbp/whd6k/q/NEP-HKBWZ_YGNfw86HhEDAGMf7A2c4SyE28s6xCxhUtISqjAHZpjAQvxMH0=
090法登他000001,3,"董  事",林雪琴,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VvZCe1CZx5_LzNu8oMUx7gjC5I0wpGDtIk9kpMiqYW-0GxHASO8fKAALMZo=
090法登他000001,4,"董  事",羅燦慶,https://aomp109.judicial.gov.tw/judbp/whd6k/q/npiNN94-MqMTimB9TP0q4MHsvIFdgoqjpZ3mNoiXEGoxgHH2cXnDr5GFdAQ=
090法登他000001,5,"董  事",許照庸,https://aomp109.judicial.gov.tw/judbp/whd6k/q/leniE4FuFnCvzLgs9XiepiuOC2Nsvl4grAmeZT8ImMaxYHp06OuLsNda7aI=
090法登他000001,6,"董  事",賴國章,https://aomp109.judicial.gov.tw/judbp/whd6k/q/80J4dsdsQQLJdc7ws78avxOLDyyO_ENmPtVfl-V0_Vlfi6_3gN48_Frts0A=
090法登他000001,7,"董  事",郭英國,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ids1qzNQY1uRVT4xsbFXD9KikA9iESCfkSQvt-RXXelxqPZIxMm7tALRr9Y=
090法登他000001,8,"董  事",陳瑛姍,https://aomp109.judicial.gov.tw/judbp/whd6k/q/aom9iKJ9G0sM8SKmPS7igc4B5Vd7_DfryRIXPlYVojzxTj2g0sMyXgQHTlQ=
090法登他000001,9,"董  事",曾衍彰,https://aomp109.judicial.gov.tw/judbp/whd6k/q/cw9VqI58ZByX0EOV5aomEAy8IQZ_vNbk0VMmEz96ZQ2WrJej-jybNgxkgTI=
090法登他000001,10,"董  事",黃榮華,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hdB4d7ZMVSVtER1Dn8a7yug-t7jPhR85KTLiruHJLgjkszT5K8cEF40tlSU=
