登記案號,序號,分事務所地址,網站連結
090法登他000023,1,台北市信義路三段一六二號六樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7uVHky09XIKrHCKETXHjKTotDHtv6wNFXpMT_gk9Zuy-IBZDsXL5_xWSMg==
090法登他000023,1,台北市信義路三段一六二號六樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ubSSF8Mq2UUhQbR7dd7mPoJOTMSLl_-gY1vuMGBEOoqqGn4gAOFy_EZctg==
090法登他000023,2,台中市工業區三十七路二五號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/vhDTuK_Yc4mr7yUYEx_CxjDLwoP5at--NWsSU3SemmPSae4-qCgDIeww9w==
090法登他000023,2,台中市國光路二五０之二號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/mGYH8M_gFlc5ua5sn_pAF3rAJZz85PEG3V6_Pb0kmDnmL6a392vnFugySA==
090法登他000072,1,高雄市苓雅區五福三路一四九之一號七０四室,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gH6p4Szsn1N0E1DvbNsdHa_s3RLfHu4D5teqbIbJa6CL9ErIw7KN-2LYtyo=
090法登他000101,1,台北市信義路三段一六二號六樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/XQgfewk-aHxWgiIUXCVTTih-2vwpcuYjel9aSNwCWCQp8y0G1SYe0FFGHg==
090法登他000101,1,台北市信義路三段一六二號六樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EoAFCsYfJ0sMenwckXDBzN8TRMbEdXyJn_ljnum2kGmq498oVmTgz7MLOw==
090法登他000101,2,台中市工業區三十七路二五號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VKGx-7CvUVrh4W7O5FzYGtolCyMtE3ZTHGLW_zv9i4EDuuaioK1Th5EoUw==
090法登他000101,2,台中市國光路二五０之二號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/A37PbfbWpZ3EHvPga6utKahIhcsIUwGsP25QVmgUmGzQ2q7LCGCmj0KL_Q==
090法登他000130,1,台中市南屯區五權西路二段六六八號五樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_lQtSRc4B1KKL4n71IxIyquH2go2SQXc1TyIX77K2xfQk_wDHa1ZlmV8SZ4=
090法登他000130,2,高雄市苓雅區四維四路廿二號十一樓之一,https://aomp109.judicial.gov.tw/judbp/whd6k/q/uL3JJRUudaGmVn_3F8RXHs9OVRc4IaEG9ou2ier_eVITyt1lvBKWW_Nu9bM=
090法登他000140,1,高雄市小港區鳳鳴路301號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/BNAYAO32tOqTUscc2UcRsl_T3ZzGanc4X2Adccws_7TEoZEA7Q-sexX0QLU=
090法登他000150,1,台南市南門路341號之4,https://aomp109.judicial.gov.tw/judbp/whd6k/q/azJ3NMd1Z4IiV_McnrG4CfW_KddUM8NMfB0WQLRmArE4HwMpim3JaPF0zhE=
090法登他000150,1,台南市南門路三四一號之四,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6G5cq5qGH7GyyE-oeos1P3yAq2HKsmolfEm8orl5FiQcQHPHuKeY-8H28Eg=
