登記案號,序號,職稱,姓名,網站連結
067法登000162,1,董事長,鄒發渙,https://aomp109.judicial.gov.tw/judbp/whd6k/q/dsdIdeDI4nja0oyczavASdLWvTmGqpRy_7tqBYErQ1Pn_s5Qgadk35E=
067法登000162,2,"董  事",黃寶珍,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PeEuJzDpygEQCcF3x2o0VMpI2OANweWJ_GLlCINy_Kq1ZrA0fqMDV7A=
067法登000162,3,"董  事",鄒華琴,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Y5sqUykM1RdlCVGY7-ElMFb8m_cFkCaXwnzw-CArC6Y_PAoXINkA2Fw=
067法登000162,4,"董  事",林秉勳,https://aomp109.judicial.gov.tw/judbp/whd6k/q/1xTm8kxHGD2kcgMS1a8wy83K9B6VFiicx-B7tjfaOmI3EKQDal1ILV8=
067法登000162,5,"董  事",蔡沈青漪,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IUNC2xKOrf6hOlCJ3LpvYjFroiojMQ5Jrev2tZL0jsTJqxZuNb_Nex0=
067法登000163,1,董事長,何忠續,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ZD6TdGMqG06ZeUEBdQaHePNm-lASW7u1xEBE6bGI1DHiklXP-Gt7dPE=
067法登000163,2,"董  事",謝潮光,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ikcAK5RyfhCIEYgELsrwmj0l_5DUjZyUByCUr2Xem3cyGbCUJmLFUr0=
067法登000163,3,"董  事",張永汝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/FIhab8l3bJGUZmmxpbIgoeJzod-0YxHEmRCbA0NchDqxbM62xb8580Y=
067法登他000008,1,董事長,林祺業,https://aomp109.judicial.gov.tw/judbp/whd6k/q/yEvx9zs1KPS3lwwIKa2FVJV-DbmJ7irpEI_UqP4bF7SL62Y7zP6MYdtn
067法登他000008,2,副董事長,林雲霞,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WgXY6ods4_TM4DnCtChmTgI-_LZ2iZzAlFEqVftpaXI-PlTK9qJh-8_d
067法登他000008,3,"董  事",林礽時,https://aomp109.judicial.gov.tw/judbp/whd6k/q/XcC6gFpcU0gHaAIw6t-1cCJ2Er7sajGMQk61mb2A7xq9nZ65sKwIGDWE
067法登他000008,4,"董  事",林礽煌,https://aomp109.judicial.gov.tw/judbp/whd6k/q/HaTh3siXRyAtZyMhNcwovRMCa_HO3AWaYwSPiXCNRsuDOMXUIujbk16g
067法登他000008,5,"董  事",林鴻賓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7jnI1GcioFvo-bXPzJbUlWLDV5SDX5YDHABMgA2QU5zcwI2Sx-Xp_x0D
