登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
113法登他000001,1,2,呂權芳,130,1130102,1130103,1130103,6冊4頁,1,10,張優理,財團法人南華大學,0791011,嘉義縣大林鎮中坑里南華路一段55號,為培育社會人才之目的，設立南華大學。　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,捐助,教育部民國79年9月27日台（79）高字第48128號函,永久,5832610164.00,1,1130103,,1130111,,,,,,
113法登他000002,1,2,呂權芳,47,1130102,1130103,1130104,3冊5頁,1,19,陳平安,財團法人臺灣省嘉義縣私立協同高級中學,0570401,嘉義縣民雄鄉建國路二段31號,為傳揚基督教義，教育青年學子之目的，設立財團法人臺灣省嘉義縣私立協同高級中學。,基督教路德會美國米蘇里總會暨中華福音道路德會出資捐助。,臺灣省政府教育廳民國56年6月26日教二字第39733號函。,永久,421655853.00,1,1130103,,1130112,,,,,,
113法登他000003,1,2,呂權芳,36,1130105,1130109,1130110,2冊6頁,1,15,胡宗鑫,吳鳳學校財團法人,0540814,嘉義縣民雄鄉建國路二段117號,秉持校訓敦品勵學、服務人群之精神為辦學理念，培養專業技術與管理人才。,捐助。,教育部民國54年7月24日五四專字第11379號令,永久,3671205362.00,1,1130109,,1130118,,,,,,
113法登他000004,1,3,呂權芳,56,1130115,1130117,1130118,3冊27頁,1,17,何明宗,財團法人嘉義縣私立協志高級工商職業學校,0600514,嘉義縣民雄鄉東榮村建國路2段285巷11號,為培養國家健全的技術人才，並謀其發展為目的，特設立財團法人嘉義縣私立協志高級工商職業學校。,由創辦人何明宗等捐助。,臺灣省政府教育廳民國60年4月29日教三字第37971號函（備註：主管機關改隸教育部）,永久,746703091.00,1,1130117,,,,,,,,
113法登他000006,1,2,呂權芳,619,1130118,1130215,1130216,20冊29頁,2,2,徐文昭,財團法人嘉新國中教育基金會,1081016,嘉義縣太保市北新里17鄰中興路一段250號,以協助嘉義縣立嘉新國民中學校務發展為宗旨。,捐助,嘉義縣政府民國108年9月30日府教社字第1080212686號函,永久,5000000.00,1,1130215,,1130226,,,,,,
113法登他000007,1,2,呂權芳,236,1130119,1130126,1130130,9冊41頁,2,9,林朋輝,財團法人若竹兒教育基金會,0871229,嘉義縣民雄鄉大崎村大丘園18-26號,結合社會資源辦理教育等相關業務或學術研討，辦理特殊教育人員進修、觀摩、研習、研究、出版、競賽、展覽等活動，辦理身心障礙者體育、休閒等各項培訓及競賽活動，辦理家庭教育諮詢及兒童少年福利推廣活動，配合政府推行各項特殊教育等相關活動。,社會人士捐助,嘉義縣政府民國87年12月16日府教社字第154426號函,永久,2000000.00,1,1130126,,1130207,,,,,,
113法登他000008,1,2,呂權芳,201,1130122,1130123,1130124,8冊31頁,2,14,何昱孚,財團法人嘉義市國立嘉義大學附小教育事務基金會,0860428,嘉義市林森東路46號,提昇本校教育品質、改善環境、發展校務、獎勵教師研究進修、促進學生敦品勵學為宗旨,捐助,嘉義市政府民國86年4月3日八六府教社字第22249號函,永久,2000000.00,1,1130123,,1130205,,,,,,
113法登他000009,1,2,呂權芳,191,1130125,1130126,1130130,8冊11頁,2,10,張志成,財團法人鄭秀英教育事務基金會,0851202,嘉義市西區八德路160號,以辦理公益教育事務為宗旨。,由鄭秀英捐助。,嘉義市政府民國85年11月13日八五府教社字第81483號函,永久,2000000.00,1,1130126,,1130207,,,,,,
113法登他000010,2,2,呂權芳,522,1130125,1130206,1130217,18冊37頁,2,3,傅大偉,社團法人嘉義市弱勢關懷重建協會,1040416,嘉義市忠義街131號,以提供國人介業相關服務及就業資訊平台，培養正確工作態度及技能，強化就業能力，促進人際互動及增強競爭能力，協助適性就業、提升生活品質、維護生命尊嚴、職業重建相關專業人員服務及協助為宗旨，並推展社會大眾及弱勢者之職業重建相關服務及倡導相關福利為依歸,入會費、常年會費、事業費、會員捐款、委託收益、基金及其孳息、其他收入,嘉義市政府民國103年9月5日府社行字第1035033470號函,永久,0.00,1,1130206,,1130226,,,,,,
113法登他000011,1,2,呂權芳,261,1130201,1130202,1130205,10冊29頁,2,9,陳玠甫,財團法人陳鉛筆教育基金會,0890113,嘉義市東區北門里吳鳳北路333號,以弘揚陳鉛筆先生堅苦卓絕為地方教育犧牲奉獻之精神，促進教育改革，提攜青年學子並增進地方文化之發展為宗旨。,捐助,嘉義市政府民國88年12月31日八八府教社字第9650號函,永久,2600000.00,1,1130202,,1130215,,,,,,
113法登他000012,1,2,呂權芳,353,1130201,1130202,1130205,13冊35頁,2,7,陳煒,財團法人嘉義市私立保康社會福利慈善事業基金會,0941230,嘉義市保順路121號,以宏揚基督耶穌救人博愛精神，提供長期照顧人員專業之訓練及推展長期照顧服務相關業務、辦理社會福利慈善事業與從事公益為目的。,捐助,嘉義市政府民國94年12月15日府社福字第0940161029號函,永久,10000000.00,1,1130202,,1130215,,,,,,
113法登他000013,1,2,呂權芳,333,1130205,1130206,1130207,12冊53頁,2,7,蔡宗佑,財團法人嘉義醫療廢棄物共同處理基金會,0931112,嘉義市東區吳鳳南路37巷52號,為維護國民健康，並提升台灣地區之生活環境品質，以處理醫療機構所產生之醫療廢棄物為目的。,捐助,行政院衛生署民國93年11月1日衛署醫字第0930219487號函,永久,10000000.00,1,1130206,,1130215,,,,,,
113法登他000014,2,2,呂權芳,292,1130216,1130220,1130222,11冊31頁,2,13,林柏妗,社團法人嘉義市社區大學發展協會,0910320,嘉義市東區彌陀路253號,為推動嘉義市教育之普及，協助失學人士獲得高等教育之機會及提供社會人士終身學習的管道，並配合協助政府推展全民教育之理念，協助社區大學之發展，特結合教育學者、社會賢達、企業單位成立本協會。,會費、捐款及其他收入等,嘉義市政府民國88年12月3日八八府社行字第546號函,永久,20815672.00,1,1130220,,1130301,,,,,,
113法登他000015,1,2,呂權芳,62,1130216,1130220,1130221,3冊39頁,1,15,陳美惠,財團法人崇仁醫護管理專科學校,0620524,嘉義市盧厝里紅毛埤4鄰217號,以發展全人教育，養成具有人文關懷且德術兼備之中級技術或管理人才為教育目標，創設崇仁醫護管理專科學校。,財團法人台灣省嘉義市天主教會嘉義教區中華聖母會捐助,臺灣省政府教育廳民國62年5月11日(62)(5)(11)教三字第34002號許可書,永久,1899229500.00,1,1130220,,1130301,,,,,,
113法登他000016,2,2,呂權芳,697,1130219,1130221,1130222,21冊85頁,2,30,鄭群亮,社團法人中華民國國際工商經營研究社聯合會,1110725,嘉義市興業東路316號5樓,以協調及協助各會員以增進工商界人士之友誼，建立互助合作之精神，研究與進修工商經營管理上之各種知識以解決各項問題，培養建全人格與領導才能，協助YMCA等社會公益團體推展福利事業，並鼓勵、協調、媒介及促進各會員社之間，參與國際間社團聯誼、及經營管理知識之交流為宗旨。,會費、捐款及其他收入等,內政部民國84年10月2日台（84）內社字第8425528號函,永久,1865278.00,1,1130221,,1130301,,,,,,
113法登他000017,2,2,呂權芳,289,1130220,1130221,1130222,11冊25頁,1,11,柯寶珠,社團法人嘉義縣聲暉聽障協會,0910115,嘉義縣民雄鄉西安村保生街190號,"一、推動聽障兒教育，回歸主流。二、提昇聽障者之教育品質與就業、就養、就醫、復健等福利。三、提供聽障家長專業知識訊息。 四、聯繫國內外有關機構、增進專業知識交流。",會費、捐款、補助等。,嘉義縣政府民國90年12月10日九十府社行字第0150228號函,永久,28443.00,1,1130221,,1130301,,,,,,
113法登他000018,1,2,呂權芳,3,1130221,1130222,1130223,1冊3頁,1,14,吳振明,財團法人臺灣省私立嘉義博愛仁愛之家,0440705,嘉義市東區林森東路235號,以社會福利事業為宗旨。,捐贈,嘉義縣政府民國40年6月30日嘉府民字第35146號函（內政部40年11月7日內社7620號函准予備案）,永久,180898940.00,1,1130222,,1130304,,,,,,
113法登他000019,2,2,呂權芳,182,1130221,1130319,1130321,7冊57頁,2,16,林慈恩,社團法人嘉義市護理師護士公會,0850613,嘉義市自由路502號3樓之1,以研究發展預防保健，護理技術，提高護理品質，增進護理人員福利並參與公眾福利活動為宗旨,會費、捐款及其他收入等,嘉義市政府民國72年2月26日八五府社行字第411號函,永久,5778040.00,1,1130319,,,,,,,,
113法登他000020,1,3,呂權芳,275,1130222,1130223,1130223,10冊57頁,1,8,林榮格,財團法人半天岩文化藝術基金會,0900430,嘉義縣番路鄉民和村2鄰半天岩6號,以發展地方文化及藝術為宗旨。,捐助,嘉義縣政府民國90年4月20日九十嘉府文推字第034717號函,永久,5000000.00,1,1130223,,,,,,,,
113法登他000021,2,2,呂權芳,540,1130222,1130227,1130301,18冊73頁,2,3,李淑嬪,社團法人嘉義市長期照顧協會,1050316,嘉義市林森西路285號9樓,以確保長期照顧機構之服務品質、保障長期照顧工作人員之權益、建構長期照顧體系之資源整合、促進長期照顧專業之發展為宗旨。,入會費、常年會費、事業費、會員捐款、委託收益、基金及其孳息、其他收入,嘉義市政府民國105年2月22日府社行字第1055004735號函,永久,0.00,1,1130227,,1130308,,,,,,
113法登他000022,2,2,呂權芳,404,1130223,1130229,1130301,15冊21頁,2,6,劉國文,社團法人嘉義市就業服務推廣協會,0980210,嘉義市溫州二街116號,以結合企業廠商及產、官、學、研各界菁英賢達，以建立企業與勞工職能媒合之發展，從而推動就業服務及創業為目的，期盼增進企業與勞工服務永續之經營與運作為宗旨。,會費、捐款及其他收入等。,嘉義市政府民國97年12月16日府社行字第0970072766號函,永久,90000.00,1,1130229,,1130308,,,,,,
113法登他000023,2,2,呂權芳,337,1130226,1130229,1130301,13冊3頁,2,10,林瑞堂,社團法人嘉義市佛門文化佛學研究協會,0940214,嘉義市蘭州四街43號7樓1,以教化人心，辦理樂利社會活動，端正社會不良風俗為宗旨。,會費、捐款、其他收入等。,嘉義市政府民國93年1月16日府社行字第0930004895號函,永久,24981699.00,1,1130229,,1130308,,,,,,
