登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
113法登他000001,1,2,葛羽洪,18,1130102,1130102,1130102,1冊18頁,1,17,董事長鄭林雪娥,正修學校財團法人,0541012,高雄市鳥松區澄清路840號,為遵照國家教育政策暨現行教育法令之規定，辦理正修學校財團法人正修科技大學並謀其發展為目的,由私立正修工業專科學校創辦人鄭駿源先生、康智舜先生捐助伍佰貳拾肆萬元設立。,教育部民國54年9月25日台（54）高字第14999號函,永久,8051275433.00,1,1130102,,,,"財產總額變更:法人原財產總額為新台幣7,928,178,753元整，變更財產總額為新台幣8,051,275,433元整。
第十七屆任期中董事洪登四辭世、陳宜雄辭任，補選由宋秀麗、朱奐玫繼任董事。
新任董事印鑑登記。",,,,
113法登他000002,1,2,葛羽洪,85,1130102,1130102,1130102,1冊85頁,2,22,董事長游柏芬,財團法人高雄市岡山國民小學教育發展基金會,0820526,高雄市岡山區平安里柳橋東路36號,以充分利用社會資源、改善學校環境、充實教學設備、推動教育研究、促進學生敦品勵學、提升教育品質為宗旨。,捐助及高雄縣政府補助,高雄縣政府82年4月21日82府教社字第63678號函,永久,3000000.00,1,1130102,,,,"法人原捐助章程第1條、第2條、第3條、第4條、第5條、第6條、第7條、第8條、第9條、第10條、第11條、第12條、第13條、第14條、第15條、第16條、第17條及第18條於中華民國111年12月09日法人第21屆第5次董事會及中華民國112年01月18日法人第22屆第1次董事會會議決議修正，報經高雄市政府教育局中華民國112年6月5日高市教社字第11234057600號函，並經本院112年度法字第14號確定裁定准予變更。
第21屆董事任期屆滿，改選為第22屆董事。
第22屆董事印鑑登記。",,,,
113法登他000003,2,2,葛羽洪,345,1130103,1130103,1130103,4冊45頁,2,2,理事長龔莉婷,社團法人高雄市基督教衍光關懷協會,1080624,高雄市左營區自由三路410號5樓,本著耶穌基督之愛，將聖經中所傳揚的信、望、愛(即代表衍字中間三個點)來發揚光大，並推廣聖經真理於社會家庭、文化教育、落實弱勢族群關懷，傳揚耶穌基督福音來建立愛的家庭，營造活力社區、促成健康之社會為宗旨。,會員會費、各界捐款及其他收入等,高雄市政府社會局108年04月16日高市社人團字第10834488600號函,永久,2000.00,1,1130103,,,,"法人原主事務所為高雄市左營區文恩路42號，變更主事務所為高雄市左營區自由三路410號5樓。
第一屆理監事任期屆滿，改選第二屆理監事。
第二屆理監事印鑑登記。",,,,
113法登他000004,1,2,葛羽洪,601,1130109,1130109,1130109,8冊1頁,2,5,董事長林淑卿,財團法人興達港福音基督教會,0961109,高雄市茄萣區崎漏里民治路154之1號2樓,本於仁愛之精神，以宣揚教義暨興辦社會公益慈善事業為宗旨。,由曾聰輝捐助,高雄縣政府民國96年8月16日府民宗字第0960187810號函,永久,800000.00,1,1130109,,,,"第四屆理監事任期屆滿，改選第五屆理監事。
第五屆理監事印鑑登記。",,,,
113法登他000005,1,2,葛羽洪,110,1130109,1130109,1130109,2冊10頁,1,11,董事長林輝政,財團法人高苑科技大學,0780311,高雄市路竹區中山路1821號,遵照國家教育政策暨現行教育法令之規定辦理科技大學並謀其健全發展,余陳月瑛等48人共同捐助,教育部78年3月6日台82技058129號函,永久,3779764369.00,1,1130109,,,,"法人原財產總額為新臺幣3,840,592,929元整，變更財產總額為新臺幣3,779,764,369元整。",,,,
113法登他000006,1,2,葛羽洪,73,1130109,1130109,1130109,1冊73頁,1,17,董事長林寬碩,財團法人樹人醫護管理專科學校,0600622,高雄市路竹區環球路452號,為遵照國家教育政策暨現行教育法令之規定，辦理醫護管理專科學校，並謀其發展之目的。,本法人之財產(包括動產、不動產及其他產權)由林貴木等捐助。其總值為新台幣壹佰玖拾貳萬柒仟柒佰陸拾參元整。嗣後並得繼續接受國內外之個人、法人或團體之捐贈,台灣省教育廳中華民國58年8月25日教三字第08904號函,永久,2009590257.00,1,1130109,,,,"法人原財產總額為新台幣1,984,974,825元整，變更為新台幣2,009,590,257元整。
第三屆監察人任期屆滿，改選第四屆監察人朱光興(與第三屆同)。
第四屆監察人印鑑登記。",,,,
113法登他000007,2,2,葛羽洪,602,1130109,1130109,1130109,8冊2頁,1,1,理事長陳錦時,社團法人台灣源泉生命關懷協會,1100304,高雄市大社區大社路633號,以敬天尊地，透過教育使人對環境友善，回歸自然生態、使大地生生不息，重建恢復大地、人、和家庭的價值，提升公民對社會服務的意願，使幼有所學、壯而有用、老而有養的祥和社會為宗旨。,會費及捐款等。,內政部中華民國110年01月07日台內團字第1090072230號函,永久,200.00,1,1130109,,,,"第一屆任期中理事長萬愛弟辭任，常務理事蔡志嶺辭任，理事沈怡繻、薛沛晴及張淑敏辭任；補選由陳宇清、余南慶、吳東壁、劉聖力、吳美珠繼任理事，由理事陳宇清、理事余南慶繼任常務理事，另補選常務理事陳錦時繼任理事長。
第一屆新任理事印鑑登記。
法人原主事務所為高雄市苓雅區廣東二街50巷18號，變更主事務所為高雄市大社區大社路633號。",,,,
113法登他000008,1,2,葛羽洪,59,1130111,1130111,1130111,1冊59頁,2,10,董事長曹世昌,財團法人高雄市私立濟眾老人養護中心,0850214,高雄市楠梓區加昌路298號,本中心以舉辦老人福利慈善事業為宗旨,捐助,高雄市政府社會局85年2月6日高市社局三字第03325號,永久,17808579.00,1,1130111,,,,"第九屆董事任期屆滿，改選第十屆董事。
第十屆董事印鑑登記。",,,,
113法登他000009,2,2,葛羽洪,466,1130112,1130112,1130112,5冊66頁,1,1,理事長潘柏如,社團法人高雄市沐風關懷協會,1100419,高雄市左營區華夏路1717號,本會為依法設立、非以營利為目的之社會團體，以結合社會大眾之力量，秉持愛鄰如己的精神，將如沐春風般關愛社區鄰里的行動，落實到台灣及國際各地，共同發展公益服務為宗旨,會員會費及其他收入等,高雄市政府社會局110年3月15日高市社人團字第11032055500號函,永久,0.00,1,1130112,,,,"第一屆任期中常務監事薛欣平辭任，補選呂明玲為監事，並由監事呂明玲繼任為常務監事。
新任監事印鑑登記。",,,,
113法登他000010,1,2,葛羽洪,313,1130112,1130112,1130112,4冊13頁,1,2,董事長黃文正,財團法人高雄市內門順賢宮,1080402,高雄市內門區內南里菜園頂8之8號,本法人供奉道教神天上聖母為主神，遵照道廟體制，安祀配神，以宏揚道教教義，樹立民間正信，宣導主神聖蹟，革除不良習俗，激發人心向善，促進社會和諧，復興民族文化，保存民族精神，並興辦公益慈善及文化教育建設等事務為宗旨。,本法人之設立財產（包括動產、不動產及其他產權）由原順賢宮捐助，本法人得繼續接受個人或有關單位之捐贈（獻）。,高雄市政府民政局108年3月15日高市民政宗字第10830578900號函,永久,51648350.00,1,1130112,,,,"第二屆任期中董事長黃富義辭世，補選駱軍佑為董事，並由董事黃文正繼任董事長。
第二屆新任董事印鑑登記。",,,,
