登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
113法登他000001,1,2,陳鴻璋,199,1130105,1130105,1130109,2冊11頁,2,8,王漢文,財團法人金門縣閩王祠公益基金會,0830809,金門縣金城鎮東門里莒光路26巷9號,激勵後進，作育英才。崇祀祖先，敦厚孝道，救助社會貧病孤苦或遭受急難者及其他相關法令規定等有關公益與慈善事業。,由金門縣王氏宗親之公產撥付，並長期接受各界之捐助,金門縣政府83年8月9日縣民字第18132號,永久,1600000.00,1,1130108,,1130116,,,,,,
113法登他000002,1,2,陳鴻璋,133,1130122,1130122,1130124,1冊86頁,1,5,陳龍安,財團法人金門酒廠胡璉文化藝術基金會,0990201,金門縣金寧鄉桃園路1號,為緬懷胡璉將軍創設金門酒廠及對金門地區之貢獻，為弘揚文化藝術（含酒文化）、促進文藝及教育交流。,金門酒廠實業股份有限公司捐助,行政院文化建設委員會98.8.27.文壹字第0983402023號函,永久,30000000.00,1,1130122,,1130131,,,,,,
113法登他000003,2,2,陳鴻璋,236,1130122,1130122,1130124,11冊19頁,2,8,張雲進,社團法人金門縣金沙鎮沙美張氏宗親會,0800528,金門縣金沙鎮沙美勝利路8之1號,配合地方自治推動公益事業及其他民俗活動，促進團結和諧，增進宗親福祉。並彰顯祖德、編修族譜、溯本追源，發揚固有文化，達到互助互愛，患難扶持為宗旨。,會員會費、祖產共有產業管理放租處分及經營其他事業收入、自由捐助、其他收入,金門縣政府、年9月日府民字第23921號函,永久,100000.00,1,1130122,,1130131,,,,,,
113法登他000004,2,2,陳鴻璋,81,1130305,1130307,1130308,7冊56頁,2,8,陳成泉,社團法人金門縣金寧鄉埔後上學堂陳氏宗親會,0930308,金門縣金寧鄉埔後17號陳氏家廟﹜,以發揚固有宗族關係與倫理精神、提倡敦親睦族、互助互愛、患難相扶、促進家族團、增進宗親福利進而培養民族意識與國家觀念為宗旨,入會費、公有產業得利之收入、捐款,福建省金門縣政府、84.06.21.﹛84}府民字第一五四八六號函,永久,220000.00,1,1130307,,1130315,,,,,,
113法登他000005,1,2,陳鴻璋,198,1130312,1130312,1130313,2冊56頁,2,8,董燊,財團法人金門縣董氏宗親公益基金會,0830120,金門縣金城鎮古城里大古崗54號,以敦親睦鄰、光前裕後為宗旨。,1.入會費。2.常年會費。3.事業費。4.會員捐款。5.委託收益。6.基金及其孳息。7.其他收入。,金門縣政府、82.11.15.(82)縣民字第25839號函,永久,50241281.00,1,1130312,,1130322,,,,,,
113法登他000006,1,2,陳鴻璋,1,1130314,1130314,1130315,1冊46頁,2,6,陳恩賜,財團法人山外基督教會,0631130,金門縣金湖鎮新市里林森路37號,依據新舊約聖經真理及遵照中華民國憲法成立，主要傳揚救主耶穌基督的福音，引領世人得救歸主，走向永生之路,基督信徒個人自由奉獻,金門縣政府74.10.4.(74)撫民字第10990號,永久,10832937.00,1,1130314,,1130322,,第四屆董事任期屆滿，改選產生第五屆董事。,,,,
113法登他000007,1,2,陳鴻璋,226,1130409,1130409,1130410,6冊27頁,2,4,許庸文,財團法人金門縣后湖許氏宗親文教基金會,1040513,金門縣金城鎮南門里民族路219號,本會以發揚中華文化及興辦教育、藝術人文及社會公益福利事務事業為宗旨。,出資基金由許庸文等人捐出新台幣壹仟萬元。俟本會完成財團法人登記後，得繼續接受各界人士捐助，捐助所得依規定列為本會財產。,金門縣政府民國104年4月15日府教社字第1040027659號函。,永久,10000000.00,1,1130409,,1130417,,,,,,
113法登他000008,2,2,陳鴻璋,170,1130422,1130422,1130423,1冊18頁,2,9,王健力,社團法人金門縣金寧鄉后盤村珩山派王氏宗親會,0820508,金門縣金寧鄉后盤村后盤山42號,崇揚祖德，提倡敦親睦族，增進患難互助，加強宗族連繫，維護倫理道德，協助政府推行政令，改良民俗、獎掖子弟升學，培植才俊，推展公益與慈善事業為宗旨,會員會費、會員及旅居國內外宗親之樂捐、政府補助,金門縣政府、86年3月5日(86）府民字第04082號,永久,4700000.00,1,1130422,,1130429,,,,,,
113法登他000009,2,2,陳鴻璋,74,1130422,1130422,1130423,7冊11頁,2,6,張光海,社團法人金門縣金門中學初中第十五屆高中第十二屆同學會,0911204,金門縣金城鎮西門里珠浦西路50巷13弄1號,本會以聯絡同學情誼，促進互助合作，凝聚同學力量，相互關懷照顧，協助推展政令，協辦公益慈善事業，以期促進社會祥和為宗旨。,1.會員入會費及年費。2.會員及旅居國內外之同學捐。3.基金孳息。4.其他收入。,福建省金門縣政府民國91年11月7日(91)府社字第9147257號函,永久,481685.00,1,1130422,,1130429,,,,,,
113法登他000010,1,2,陳鴻璋,160,1130422,1130422,1130423,5冊82頁,2,13,薛祖耀,財團法人金門縣薛氏基金會,0790712,金門縣金城鎮珠山83之1號,本法人以增進宗親福利及連絡宗親感情，並回饋鄉親，舉辦社會公益事業為宗旨。,"1.珠山學堂租金收入。 2.捐助基金。 3.財產孳息及其他收入。",金門縣政府79年7月12日（79）縣民字第3553號,永久,268660496.00,1,1130422,,1130429,,1.財團法人金門縣薛氏基金會第九屆第一次董監事改選。2.變更董監事、印鑑、法人代表登記事項。,,,,
