登記案號,序號,分事務所地址
113法登他000002,1,台北市大安區信義路4段1號3樓
113法登他000027,1,台北市北投區光明路276號
113法登他000027,2,台北市北投區大業路65巷89號
113法登他000027,3,台北市大安區安和路1段29號10樓
113法登他000027,4,新北市金山區三界里7鄰法鼓路555號
113法登他000027,5,桃園市桃園區大興西路2段105號12樓
113法登他000027,6,嘉義市林森東路343號1樓
113法登他000027,7,台中市市政路37號
113法登他000027,8,台南市北區西門路3段159號14樓
113法登他000027,9,高雄市三民區建安街94號
113法登他000027,10,台東市更生北路132巷38號
113法登他000027,11,台北市中山區民權東路1段67號9樓
113法登他000027,12,新北市永和區中正路417號10樓、10樓之1
113法登他000027,13,基隆市仁愛區仁五路8號3樓之1、之2、之3、之4
113法登他000027,14,屏東市建豐路2巷70號
113法登他000027,15,台北市中正區延平南路77號
113法登他000027,16,新北市三峽區介壽路2段138巷168號
113法登他000027,17,新北市新莊區新莊路114號
113法登他000027,18,新北市新店區中華路7號
113法登他000027,20,桃園市平鎮區環南路184號3樓之1
113法登他000027,21,台中市東勢區東蘭路26之18號
113法登他000030,1,新北市淡水區中正路298號2樓
113法登他000170,1,台中市北區中清路1段100號15樓之1
113法登他000170,2,高雄市左營區博愛三路12號6樓
113法登他000202,1,台中市北區中清路1段100號15樓之1
113法登他000202,2,高雄市左營區博愛三路12號6樓
113法登他000216,1,高雄市苓雅區中正二路103號9樓之1
113法登他000265,1,台北市北投區光明路276號
113法登他000265,2,台北市北投區大業路65巷89號
113法登他000265,3,台北市大安區安和路1段29號10樓
113法登他000265,4,新北市金山區三界里7鄰法鼓路555號
113法登他000265,5,桃園市桃園區大興西路2段105號12樓
113法登他000265,6,嘉義市林森東路343號1樓
113法登他000265,7,台中市市政路37號
113法登他000265,8,台南市北區西門路3段159號14樓
113法登他000265,9,高雄市三民區建安街94號
113法登他000265,10,台東市更生北路132巷38號
113法登他000265,11,台北市中山區民權東路1段67號9樓
113法登他000265,12,新北市永和區中正路417號10樓、10樓之1
113法登他000265,13,基隆市仁愛區仁五路8號3樓之1、之2、之3、之4
113法登他000265,14,屏東市建豐路2巷70號
113法登他000265,15,台北市中正區延平南路77號
113法登他000265,16,新北市三峽區介壽路2段138巷168號
113法登他000265,17,新北市新莊區新莊路114號
113法登他000265,18,新北市新店區中華路7號
113法登他000265,20,桃園市平鎮區環南路184號3樓之1
113法登他000265,21,台中市東勢區東蘭路26之18號
