登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
088法登社000002,2,1,黃秋鴻,162,0880301,0880429,0880429,4冊27頁,,0,石志忠,社團法人宜蘭縣自閉症者福利協進會,0880429,宜蘭縣宜蘭市東港路六十六巷十七弄三之二號,以協助自閉症患者，經由醫療、教育及復健以增進其人際關係，促進正常語言發展，具備社會化生活能力為宗旨。,社員繳納會員費、縣政府補助金,宜蘭縣政府中華民國八十七年十二月六日（八七）府社行字一五八０三五號,永久無限期,100000.00,1,0880430,0880929,,,,,,,
088法登社000005,2,1,周煙平,165,0880803,0880809,0880809,4冊26頁,,0,柳逸義,社團法人宜蘭縣生命線協會,0880809,宜蘭縣宜蘭市西門路七巷廿二之四號五樓,基於博愛精神，結合社會熱心人士，藉著生命線之專業工作，以服務社會，增進人群身心健康與幸福為宗旨。,一、會員繳納會費。二、事業費。三、會員捐款。四、委託收益。五、基金及其孳息。六、其他收入。,宜蘭縣政府八十二年五月六日八二府社行字第０四七五三二號,永久無限期,6714281.00,1,0880810,0880929,,,,,,,
088法登社000006,2,1,黃秋鴻,167,0881103,0881109,0881109,4冊32頁,,0,李阿番,社團法人宜蘭縣李氏宗親會,0881109,宜蘭縣冬山鄉群英村九份路三十之二號,以顯揚祖德，建設宗祠，敦親宗誼，謀求宗親福利為宗旨。,由宗親自由捐助。,宜蘭縣政府八八府社行字第一０八二七七號,永久無限期,0.00,1,0881109,0890301,,,,,,,
088法登社000007,2,1,黃秋鴻,168,0881125,0881125,0881125,4冊33頁,,0,劉素真,社團法人宜蘭縣學習障礙者發展協會,0881125,宜蘭縣蘇澳鎮聖湖里聖湖路一二五之一八號三樓,本會為提供學習障礙者各種學習的資源、環境及諮詢，以增進其學習、促進整體發展、提升自我照顧能力、社交技巧、人際溝通並導正行為，誘發其潛能。,會員入會費、年會費、自由捐助、基金之孳息、政府補助。,宜蘭縣政府中華民國八十八年十一月十六日八八府社行字第一二六一六四號函,永久,27100.00,1,0881126,0890301,,,,,,,
088法登財000001,1,1,黃秋鴻,160,0880113,0880114,0880114,4冊21頁,,0,楊吉雄,財團法人蘇澳海事文教基金會,0880114,宜蘭縣蘇澳鎮蘇港路二一三號,本會以協助臺灣省立蘇澳高級海事水產職業學校暨附設高級職業進修補習學校發展校務為宗旨。,本校獎學金和其他獎助基金及教職員工、校友、家長、公司行號及熱心教育人士捐助,宜蘭縣政府教育局八十七年十二月二十日（八七）府教社字第一五八一三八號函同意設立,永久存立,2024577.00,1,0880115,0880929,,,,,,,
088法登財000002,1,1,黃秋鴻,161,0880414,0880416,0880416,4冊26頁,,0,張顯銘,財團法人宜蘭縣私立鴻德養護院,0880416,宜蘭縣宜蘭市泰山路四二０巷二弄二十九號,老人福利,由張顯銘、張黃素月、羅阿土、羅游吻、林錫貞、曾𡩋、藍吳惠卿等捐出。,"宜蘭縣政府八十七年十一月十三日  八七府社福字第一二一五六０號函",永久無限期,60089650.00,1,0880417,0880929,,,,,,,
088法登財000003,1,1,黃秋鴻,163,0880510,0880512,0880512,4冊24頁,,0,簡進輝,財團法人二結王公廟,0880512,宜蘭縣五結鄉舊街路九八號,維護民俗文化、增進社會福祉、宏揚救世精神、闡揚善良風氣為宗旨,信徒自由樂捐,宜蘭縣政府八十八年五月五日八八府民禮字第０四九０００號函,永久,50000000.00,1,0880512,0880929,,,,,,,
088法登財000004,1,1,黃秋鴻,164,0880601,0880614,0880614,4冊29頁,,0,星雲,財團法人私立佛光人文社會學院,0880614,宜蘭縣宜蘭市中山路二五七號,遵照國家教育政策暨現行教育法令之規定，辦理佛光人文社會學院，並謀其健全發展。,由星雲等人捐助。,中華民國八十八年五月二十七日　(八八)高(三)字第八八０五四四四六號函,永久,200000000.00,1,0880615,0880929,,,,,,,
088法登財000005,1,1,周煙平,166,0880910,0880917,0880917,4冊27頁,,0,王東生,財團法人宜蘭縣私立昱仁社會福利慈善事業基金會,0880917,宜蘭縣羅東鎮純精路四三七號四樓之一,①兒童福利。②青少年福利。③婦女福利。④老人福利。⑤殘障福利。⑥急難救助。⑦低收入補助。⑧醫療補助。⑨獎助學金。⑩志願服務。⑪災害救濟。⑫接受主管機關指導辦理事項。,由陸文發等七人共捐助。,宜蘭縣政府、中華民國八十八年八月三十日八八府社福字第０九七二六八號函同意設立。,永久,10000000.00,1,0880917,0900510,,,,,,,
088法登財000006,1,1,黃秋鴻,169,0881201,0881209,0881209,4冊30頁,,0,黃國添,財團法人宜蘭縣新南國民小學教育基金會,0881209,宜蘭縣壯圍鄉新南村一二０號之一,一、改善教學環境。二、獎勵教師研究進修。三、表揚優秀兒童。四、辦理各項教育活動。,由本校校友、家長、公司行號、社團及熱心教育人士捐助。,宜蘭縣政府八十八年十一月二十五日八八府教社字第一三０八四七號函,永久存立,2000000.00,1,0881213,0890619,,,,,,,
