登記案號,序號,職稱,姓名,網站連結
088法登他000001,1,理事長,曾正夫,https://aomp109.judicial.gov.tw/judbp/whd6k/q/lb-P-dIVKY7UEjEm3e7l59G9jMvshLojcLzwwHzbYhJOFyymJomhn06Z5iU=
088法登他000001,2,副理事長,魏裕昌,https://aomp109.judicial.gov.tw/judbp/whd6k/q/YB4LsCcNbOnc4i2NxigS2f5tNzgvurHrCxVR8yEf1v9z29rXAbvwmGKjDyg=
088法登他000001,3,副理事長,李基常,https://aomp109.judicial.gov.tw/judbp/whd6k/q/SOlRvLCaFpaXThyFoxw44yxG8-eoO_Hhgrl4OhfCUHGyadhuhHgdYABWKto=
088法登他000001,4,常務理事,李興緯,https://aomp109.judicial.gov.tw/judbp/whd6k/q/cUDtcW8z7ATf-0VAvSVJGrRg_qbFU_rdk8ShrEtrFxoPX9j6ocVfjSGlhCw=
088法登他000001,5,常務理事,鄭本山,https://aomp109.judicial.gov.tw/judbp/whd6k/q/NgF0SEOiE4kOzW-l6tfYr17aYNBzW0qyo4hzJmxFO_Eup_yK0663G5zEziU=
088法登他000001,6,常務理事,陳昌郎,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Aku47g61geEVktM05lX92kraz9I4mcBCpl5xHtu3RjcbGxlxwSaTUynGuAo=
088法登他000001,7,常務理事,陳國烈,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Kvc_IEya2h6gQ-hLT5PPlK8Te_WFTsOSRJWm2bx2sBzxV9rR1KQKTAbkM3s=
088法登他000001,8,"理  事",林俊偉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/3RNwEv10oOftk8z9tLFo8IYakCuZrs3rEPhZgIpmMJNnjqvVztuvYsg0WJk=
088法登他000001,9,"理  事",趙仁蓉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/HXZB4UrW6kstpyQAI1z6vscaCs73vdtLOllKNmK4mp9aZkGKhoFsBboXMeI=
088法登他000001,10,"理  事",張中一,https://aomp109.judicial.gov.tw/judbp/whd6k/q/HqPjTY5A_D1WK3l3hrDRdN0Kg-a0hwMCSafdr4-ozE4UkwXsNUY3W8Bh1TA=
088法登他000001,11,"理  事",易少華,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ML0uCgKIf2gCzbIjaSszrFCoV6uCIJQaPdUPZFRF7xdpCQd8AGCM_xTqfDw=
088法登他000001,12,"理  事",黃建銘,https://aomp109.judicial.gov.tw/judbp/whd6k/q/pbfQitbEUpHlQWR1UKld7JKggEkdDaM-QWpZfC-kN22wYKgOWICOLJB7_Mo=
088法登他000001,13,"理  事",陳其陽,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DNIK2jXxcJBJ3KnR1KHBcbBdd4wO77AbfwTkPF7H5iyeCsww5QzHqcqevIk=
088法登他000001,14,"理  事",周文明,https://aomp109.judicial.gov.tw/judbp/whd6k/q/rMcQ7Y58APg9g6hy0u27hpWJEyoG4q7LP93lYNLZXZfPu9j2A-XEzNVaA04=
088法登他000001,15,"理  事",賀克明,https://aomp109.judicial.gov.tw/judbp/whd6k/q/13f0G-uKJNpnrg7D7aK1t_pClQmk_3CcCoxRDPskd4S6ZHhzHDzwCOLP9qg=
